Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
272.000000	-4.500000	-0.064000	-0.120000	709834.000000	684070.000000	0.018483
276.000000	-4.200000	-0.060000	-0.120000	712934.000000	688220.000000	0.017638
279.000000	-3.900000	-0.056000	-0.120000	708345.000000	685830.000000	0.016149
282.000000	-3.600000	-0.052000	-0.120000	715412.000000	690007.000000	0.018076
285.000000	-3.300000	-0.048000	-0.120000	711113.000000	687605.000000	0.016807
289.000000	-3.100000	-0.044000	-0.120000	712033.000000	691609.000000	0.014551
292.000000	-2.800000	-0.040000	-0.120000	710439.000000	686883.000000	0.016858
295.000000	-2.500000	-0.036000	-0.120000	709276.000000	687430.000000	0.015641
298.000000	-2.200000	-0.032000	-0.120000	705035.000000	684355.000000	0.014884
302.000000	-2.000000	-0.028000	-0.120000	709558.000000	687578.000000	0.015732
305.000000	-1.700000	-0.024000	-0.120000	709244.000000	686657.000000	0.016181
308.000000	-1.400000	-0.020000	-0.120000	708236.000000	685708.000000	0.016161
312.000000	-1.100000	-0.016000	-0.120000	711423.000000	687172.000000	0.017340
315.000000	-0.800000	-0.012000	-0.120000	709516.000000	685138.000000	0.017480
318.000000	-0.600000	-0.008000	-0.120000	708871.000000	683460.000000	0.018251
321.000000	-0.300000	-0.004000	-0.120000	709360.000000	683388.000000	0.018648
325.000000	0.000000	0.000000	-0.120000	705931.000000	678600.000000	0.019740
328.000000	0.300000	0.004000	-0.120000	709700.000000	677203.000000	0.023431
331.000000	0.600000	0.008000	-0.120000	714921.000000	682565.000000	0.023153
334.000000	0.800000	0.012000	-0.120000	716005.000000	680107.000000	0.025713
338.000000	1.100000	0.016000	-0.120000	717680.000000	679311.000000	0.027465
341.000000	1.400000	0.020000	-0.120000	717344.000000	679127.000000	0.027367
344.000000	1.700000	0.024000	-0.120000	709816.000000	672016.000000	0.027355
347.000000	2.000000	0.028000	-0.120000	716678.000000	682623.000000	0.024337
351.000000	2.200000	0.032000	-0.120000	715646.000000	682017.000000	0.024061
354.000000	2.500000	0.036000	-0.120000	714565.000000	682653.000000	0.022840
357.000000	2.800000	0.040000	-0.120000	711135.000000	681731.000000	0.021110
360.000000	3.100000	0.044000	-0.120000	709969.000000	683383.000000	0.019081
363.000000	3.300000	0.048000	-0.120000	713545.000000	686064.000000	0.019635
367.000000	3.600000	0.052000	-0.120000	710144.000000	685215.000000	0.017866
370.000000	3.900000	0.056000	-0.120000	718001.000000	694130.000000	0.016904
373.000000	4.200000	0.060000	-0.120000	704230.000000	682073.000000	0.015983
377.000000	4.500000	0.064000	-0.120000	707368.000000	684840.000000	0.016181
380.000000	4.700000	0.068000	-0.120000	705712.000000	681937.000000	0.017133
383.000000	5.000000	0.072000	-0.120000	704705.000000	681147.000000	0.016999
386.000000	5.300000	0.076000	-0.120000	702193.000000	680876.000000	0.015413
390.000000	5.600000	0.080000	-0.120000	710769.000000	687477.000000	0.016658
393.000000	5.900000	0.084000	-0.120000	707799.000000	682997.000000	0.017833
396.000000	6.100000	0.088000	-0.120000	709841.000000	686796.000000	0.016500
399.000000	6.400000	0.092000	-0.120000	708552.000000	684762.000000	0.017074
403.000000	6.700000	0.096000	-0.120000	707780.000000	684879.000000	0.016444
406.000000	7.000000	0.100000	-0.120000	711948.000000	687934.000000	0.017154
409.000000	7.300000	0.104000	-0.120000	712510.000000	687663.000000	0.017746
412.000000	7.500000	0.108000	-0.120000	709690.000000	686315.000000	0.016744
416.000000	7.800000	0.112000	-0.110000	706439.000000	682985.000000	0.016880
419.000000	8.100000	0.116000	-0.120000	701660.000000	678899.000000	0.016487
422.000000	8.400000	0.120000	-0.110000	705833.000000	682998.000000	0.016442
425.000000	8.700000	0.124000	-0.120000	707993.000000	684341.000000	0.016987
428.000000	8.900000	0.128000	-0.120000	700552.000000	676908.000000	0.017165
432.000000	9.200000	0.132000	-0.110000	708930.000000	685568.000000	0.016753
435.000000	9.500000	0.136000	-0.120000	707702.000000	686585.000000	0.015145
438.000000	9.800000	0.140000	-0.120000	705892.000000	685581.000000	0.014597
442.000000	10.000000	0.144000	-0.120000	703640.000000	683326.000000	0.014646
445.000000	10.300000	0.148000	-0.110000	707338.000000	688740.000000	0.013322
448.000000	10.600000	0.152000	-0.120000	704387.000000	687473.000000	0.012152
451.000000	10.900000	0.156000	-0.120000	705299.000000	689093.000000	0.011622
454.000000	11.200000	0.160000	-0.120000	704971.000000	688494.000000	0.011824
458.000000	11.400000	0.164000	-0.110000	702613.000000	688243.000000	0.010332
461.000000	11.700000	0.168000	-0.110000	703463.000000	689063.000000	0.010341
464.000000	12.000000	0.172000	-0.110000	698072.000000	683360.000000	0.010650
468.000000	12.300000	0.176000	-0.110000	700280.000000	687279.000000	0.009370
471.000000	12.600000	0.180000	-0.110000	701794.000000	690721.000000	0.007952
474.000000	12.800000	0.184000	-0.110000	693569.000000	683934.000000	0.006995
477.000000	13.100000	0.188000	-0.110000	698149.000000	691497.000000	0.004787
480.000000	13.400000	0.192000	-0.110000	701857.000000	695506.000000	0.004545
484.000000	13.700000	0.196000	-0.110000	699118.000000	691486.000000	0.005488
487.000000	14.000000	0.200000	-0.110000	700919.000000	697249.000000	0.002625
490.000000	14.200000	0.204000	-0.110000	698596.000000	693700.000000	0.003516
494.000000	14.500000	0.208000	-0.110000	703680.000000	699187.000000	0.003203
497.000000	14.800000	0.212000	-0.110000	699893.000000	697307.000000	0.001851
500.000000	15.100000	0.216000	-0.110000	699397.000000	696700.000000	0.001932
503.000000	15.300000	0.220000	-0.110000	697300.000000	695282.000000	0.001449
507.000000	15.600000	0.224000	-0.110000	700130.000000	700198.000000	-0.000049
510.000000	15.900000	0.228000	-0.110000	701586.000000	699332.000000	0.001609
513.000000	16.200000	0.232000	-0.110000	701515.000000	700166.000000	0.000962
516.000000	16.500000	0.236000	-0.110000	695260.000000	695399.000000	-0.000100
519.000000	16.700000	0.240000	-0.110000	695990.000000	696245.000000	-0.000183
523.000000	17.000000	0.244000	-0.110000	692079.000000	691923.000000	0.000113
526.000000	17.300000	0.248000	-0.110000	688251.000000	688064.000000	0.000136
529.000000	17.600000	0.252000	-0.110000	690748.000000	689630.000000	0.000810
533.000000	17.900000	0.256000	-0.110000	698582.000000	698273.000000	0.000221
536.000000	18.100000	0.260000	-0.110000	688575.000000	691141.000000	-0.001860
539.000000	18.400000	0.264000	-0.110000	695774.000000	698045.000000	-0.001629
542.000000	18.700000	0.268000	-0.110000	691230.000000	694099.000000	-0.002071
546.000000	19.000000	0.272000	-0.110000	695970.000000	696938.000000	-0.000695
549.000000	19.300000	0.276000	-0.110000	697110.000000	698469.000000	-0.000974
552.000000	19.500000	0.280000	-0.110000	691392.000000	693722.000000	-0.001682
555.000000	19.800000	0.284000	-0.110000	690163.000000	692022.000000	-0.001345
558.000000	20.100000	0.288000	-0.110000	687941.000000	690877.000000	-0.002129
562.000000	20.400000	0.292000	-0.110000	688100.000000	688094.000000	0.000004
565.000000	20.700000	0.296000	-0.110000	691076.000000	691617.000000	-0.000391
568.000000	20.900000	0.300000	-0.110000	694275.000000	697788.000000	-0.002524
571.000000	21.200000	0.304000	-0.110000	701061.000000	703702.000000	-0.001880
575.000000	21.500000	0.308000	-0.110000	696226.000000	700394.000000	-0.002984
578.000000	21.800000	0.312000	-0.110000	692131.000000	696124.000000	-0.002876
581.000000	22.000000	0.316000	-0.110000	697270.000000	700593.000000	-0.002377
585.000000	22.300000	0.320000	-0.110000	686888.000000	691042.000000	-0.003015
588.000000	22.600000	0.324000	-0.110000	682790.000000	689851.000000	-0.005144
591.000000	22.900000	0.328000	-0.110000	694707.000000	695840.000000	-0.000815
594.000000	23.200000	0.332000	-0.110000	687948.000000	690988.000000	-0.002205
598.000000	23.400000	0.336000	-0.110000	694872.000000	696836.000000	-0.001411
601.000000	23.700000	0.340000	-0.110000	693177.000000	696404.000000	-0.002322
604.000000	24.000000	0.344000	-0.110000	693342.000000	696510.000000	-0.002279
607.000000	24.300000	0.348000	-0.110000	686660.000000	690808.000000	-0.003011
610.000000	24.600000	0.352000	-0.110000	694535.000000	700582.000000	-0.004334
614.000000	24.800000	0.356000	-0.110000	689756.000000	693780.000000	-0.002908
617.000000	25.100000	0.360000	-0.110000	699605.000000	703566.000000	-0.002823
620.000000	25.400000	0.364000	-0.110000	694432.000000	698655.000000	-0.003031
623.000000	25.700000	0.368000	-0.110000	693947.000000	700129.000000	-0.004434
627.000000	26.000000	0.372000	-0.110000	684715.000000	689174.000000	-0.003246
630.000000	26.200000	0.376000	-0.110000	689175.000000	694293.000000	-0.003699
633.000000	26.500000	0.380000	-0.110000	691364.000000	695956.000000	-0.003310
637.000000	26.800000	0.384000	-0.110000	690360.000000	694967.000000	-0.003326
640.000000	27.100000	0.388000	-0.110000	691556.000000	695255.000000	-0.002667
643.000000	27.300000	0.392000	-0.110000	685992.000000	692027.000000	-0.004379
646.000000	27.600000	0.396000	-0.110000	688767.000000	692544.000000	-0.002734
649.000000	27.900000	0.400000	-0.110000	692303.000000	697317.000000	-0.003608
