Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
472.000000	12.300000	0.176000	-0.110000	761957.000000	746223.000000	0.010432
475.000000	12.600000	0.180000	-0.110000	760208.000000	747503.000000	0.008427
479.000000	12.800000	0.184000	-0.110000	757003.000000	744457.000000	0.008356
482.000000	13.100000	0.188000	-0.110000	765768.000000	755672.000000	0.006636
485.000000	13.400000	0.192000	-0.110000	760702.000000	751486.000000	0.006094
488.000000	13.700000	0.196000	-0.110000	759845.000000	752921.000000	0.004577
491.000000	14.000000	0.200000	-0.110000	757249.000000	750381.000000	0.004555
495.000000	14.200000	0.204000	-0.110000	760764.000000	753840.000000	0.004571
498.000000	14.500000	0.208000	-0.110000	759003.000000	751827.000000	0.004750
501.000000	14.800000	0.212000	-0.110000	756267.000000	752434.000000	0.002541
504.000000	15.100000	0.216000	-0.110000	753983.000000	750366.000000	0.002404
508.000000	15.300000	0.220000	-0.110000	754272.000000	751648.000000	0.001742
511.000000	15.600000	0.224000	-0.110000	757970.000000	755031.000000	0.001942
514.000000	15.900000	0.228000	-0.110000	751823.000000	751181.000000	0.000427
517.000000	16.200000	0.232000	-0.110000	757778.000000	757207.000000	0.000377
521.000000	16.500000	0.236000	-0.110000	752281.000000	750510.000000	0.001178
524.000000	16.700000	0.240000	-0.110000	754530.000000	754768.000000	-0.000158
527.000000	17.000000	0.244000	-0.110000	756542.000000	755648.000000	0.000591
530.000000	17.300000	0.248000	-0.110000	756554.000000	757741.000000	-0.000784
534.000000	17.600000	0.252000	-0.110000	756004.000000	756387.000000	-0.000253
537.000000	17.900000	0.256000	-0.110000	750931.000000	750444.000000	0.000324
540.000000	18.100000	0.260000	-0.110000	753206.000000	754771.000000	-0.001038
543.000000	18.400000	0.264000	-0.110000	756243.000000	758882.000000	-0.001742
547.000000	18.700000	0.268000	-0.110000	752890.000000	754016.000000	-0.000747
550.000000	19.000000	0.272000	-0.110000	749959.000000	753550.000000	-0.002388
553.000000	19.300000	0.276000	-0.110000	751658.000000	753499.000000	-0.001223
556.000000	19.500000	0.280000	-0.110000	755528.000000	756195.000000	-0.000441
560.000000	19.800000	0.284000	-0.110000	755630.000000	757237.000000	-0.001062
563.000000	20.100000	0.288000	-0.110000	745979.000000	749751.000000	-0.002522
566.000000	20.400000	0.292000	-0.110000	751086.000000	753582.000000	-0.001659
569.000000	20.700000	0.296000	-0.110000	754440.000000	757014.000000	-0.001703
572.000000	20.900000	0.300000	-0.110000	750562.000000	754557.000000	-0.002654
576.000000	21.200000	0.304000	-0.110000	753055.000000	759466.000000	-0.004239
579.000000	21.500000	0.308000	-0.110000	750743.000000	754310.000000	-0.002370
582.000000	21.800000	0.312000	-0.110000	750557.000000	756862.000000	-0.004183
585.000000	22.000000	0.316000	-0.110000	761311.000000	764046.000000	-0.001793
589.000000	22.300000	0.320000	-0.110000	758740.000000	761000.000000	-0.001487
592.000000	22.600000	0.324000	-0.110000	757465.000000	761815.000000	-0.002863
595.000000	22.900000	0.328000	-0.110000	752640.000000	758423.000000	-0.003827
598.000000	23.200000	0.332000	-0.110000	757686.000000	760815.000000	-0.002061
602.000000	23.400000	0.336000	-0.110000	760857.000000	763426.000000	-0.001685
605.000000	23.700000	0.340000	-0.110000	749328.000000	753280.000000	-0.002630
608.000000	24.000000	0.344000	-0.110000	750369.000000	754787.000000	-0.002935
611.000000	24.300000	0.348000	-0.110000	747061.000000	750640.000000	-0.002390
615.000000	24.600000	0.352000	-0.110000	747068.000000	751306.000000	-0.002828
618.000000	24.800000	0.356000	-0.110000	757030.000000	762255.000000	-0.003439
621.000000	25.100000	0.360000	-0.110000	755267.000000	758981.000000	-0.002453
624.000000	25.400000	0.364000	-0.110000	757029.000000	760936.000000	-0.002574
628.000000	25.700000	0.368000	-0.110000	751381.000000	755597.000000	-0.002798
631.000000	26.000000	0.372000	-0.110000	747259.000000	752594.000000	-0.003557
634.000000	26.200000	0.376000	-0.110000	751863.000000	758559.000000	-0.004433
637.000000	26.500000	0.380000	-0.110000	750617.000000	755651.000000	-0.003342
641.000000	26.800000	0.384000	-0.110000	750332.000000	756176.000000	-0.003879
644.000000	27.100000	0.388000	-0.110000	746546.000000	753127.000000	-0.004388
647.000000	27.300000	0.392000	-0.110000	752004.000000	758185.000000	-0.004093
650.000000	27.600000	0.396000	-0.110000	755155.000000	758465.000000	-0.002187
653.000000	27.900000	0.400000	-0.110000	749817.000000	756185.000000	-0.004228
