Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
171.000000	-14.200000	-0.204000	-0.120000	699070.000000	700223.000000	-0.000824
174.000000	-14.000000	-0.200000	-0.120000	700136.000000	701052.000000	-0.000654
178.000000	-13.700000	-0.196000	-0.120000	700384.000000	700455.000000	-0.000051
181.000000	-13.400000	-0.192000	-0.120000	700731.000000	702550.000000	-0.001296
184.000000	-13.100000	-0.188000	-0.120000	701974.000000	702954.000000	-0.000698
187.000000	-12.800000	-0.184000	-0.120000	702005.000000	702104.000000	-0.000071
191.000000	-12.600000	-0.180000	-0.120000	701451.000000	702405.000000	-0.000680
194.000000	-12.300000	-0.176000	-0.120000	701238.000000	702595.000000	-0.000967
197.000000	-12.000000	-0.172000	-0.120000	701904.000000	701874.000000	0.000021
200.000000	-11.700000	-0.168000	-0.120000	701206.000000	699987.000000	0.000870
204.000000	-11.400000	-0.164000	-0.120000	701707.000000	701797.000000	-0.000064
207.000000	-11.200000	-0.160000	-0.120000	696218.000000	694946.000000	0.000914
210.000000	-10.900000	-0.156000	-0.120000	697970.000000	696577.000000	0.000999
213.000000	-10.600000	-0.152000	-0.120000	702084.000000	699814.000000	0.001619
217.000000	-10.300000	-0.148000	-0.120000	701741.000000	699412.000000	0.001662
220.000000	-10.000000	-0.144000	-0.120000	706498.000000	701226.000000	0.003745
223.000000	-9.800000	-0.140000	-0.120000	702045.000000	698036.000000	0.002863
226.000000	-9.500000	-0.136000	-0.120000	697787.000000	691512.000000	0.004517
230.000000	-9.200000	-0.132000	-0.120000	702817.000000	697071.000000	0.004105
233.000000	-8.900000	-0.128000	-0.120000	702432.000000	697067.000000	0.003834
236.000000	-8.700000	-0.124000	-0.120000	702929.000000	696837.000000	0.004352
239.000000	-8.400000	-0.120000	-0.120000	707320.000000	698244.000000	0.006457
243.000000	-8.100000	-0.116000	-0.120000	705611.000000	697185.000000	0.006007
246.000000	-7.800000	-0.112000	-0.120000	711572.000000	703047.000000	0.006026
249.000000	-7.500000	-0.108000	-0.120000	703938.000000	694303.000000	0.006891
252.000000	-7.300000	-0.104000	-0.120000	710260.000000	698263.000000	0.008517
256.000000	-7.000000	-0.100000	-0.120000	707686.000000	695302.000000	0.008827
259.000000	-6.700000	-0.096000	-0.120000	708071.000000	694437.000000	0.009721
262.000000	-6.400000	-0.092000	-0.120000	713564.000000	699303.000000	0.010094
265.000000	-6.100000	-0.088000	-0.120000	708413.000000	693646.000000	0.010532
269.000000	-5.900000	-0.084000	-0.120000	708463.000000	692049.000000	0.011720
272.000000	-5.600000	-0.080000	-0.120000	714483.000000	695938.000000	0.013149
275.000000	-5.300000	-0.076000	-0.120000	709510.000000	690870.000000	0.013311
278.000000	-5.000000	-0.072000	-0.120000	706689.000000	686122.000000	0.014767
282.000000	-4.700000	-0.068000	-0.120000	711188.000000	690925.000000	0.014452
285.000000	-4.500000	-0.064000	-0.120000	708166.000000	686883.000000	0.015256
288.000000	-4.200000	-0.060000	-0.120000	714431.000000	691338.000000	0.016427
291.000000	-3.900000	-0.056000	-0.120000	712433.000000	688961.000000	0.016749
295.000000	-3.600000	-0.052000	-0.120000	709860.000000	683798.000000	0.018700
298.000000	-3.300000	-0.048000	-0.120000	707428.000000	682642.000000	0.017831
301.000000	-3.100000	-0.044000	-0.120000	712890.000000	685386.000000	0.019670
304.000000	-2.800000	-0.040000	-0.120000	713575.000000	685884.000000	0.019787
308.000000	-2.500000	-0.036000	-0.120000	714543.000000	684815.000000	0.021244
311.000000	-2.200000	-0.032000	-0.120000	708531.000000	678513.000000	0.021642
314.000000	-2.000000	-0.028000	-0.120000	709971.000000	680874.000000	0.020920
317.000000	-1.700000	-0.024000	-0.120000	715068.000000	682815.000000	0.023073
321.000000	-1.400000	-0.020000	-0.120000	712817.000000	681017.000000	0.022815
324.000000	-1.100000	-0.016000	-0.120000	717063.000000	685620.000000	0.022416
327.000000	-0.800000	-0.012000	-0.120000	713084.000000	682595.000000	0.021845
330.000000	-0.600000	-0.008000	-0.120000	716327.000000	683887.000000	0.023168
334.000000	-0.300000	-0.004000	-0.120000	717248.000000	684597.000000	0.023291
337.000000	0.000000	0.000000	-0.120000	718952.000000	686488.000000	0.023099
340.000000	0.300000	0.004000	-0.120000	716185.000000	682560.000000	0.024039
343.000000	0.600000	0.008000	-0.120000	719580.000000	684430.000000	0.025035
347.000000	0.800000	0.012000	-0.120000	713464.000000	680107.000000	0.023936
350.000000	1.100000	0.016000	-0.120000	716736.000000	682627.000000	0.024375
353.000000	1.400000	0.020000	-0.120000	714453.000000	678495.000000	0.025814
356.000000	1.700000	0.024000	-0.120000	714302.000000	679231.000000	0.025167
360.000000	2.000000	0.028000	-0.120000	712975.000000	678664.000000	0.024655
363.000000	2.200000	0.032000	-0.120000	711192.000000	677150.000000	0.024520
366.000000	2.500000	0.036000	-0.120000	710842.000000	678645.000000	0.023172
369.000000	2.800000	0.040000	-0.120000	712528.000000	680138.000000	0.023258
373.000000	3.100000	0.044000	-0.120000	710681.000000	677906.000000	0.023603
376.000000	3.300000	0.048000	-0.120000	717830.000000	686308.000000	0.022449
379.000000	3.600000	0.052000	-0.120000	711088.000000	681161.000000	0.021495
382.000000	3.900000	0.056000	-0.120000	713660.000000	682333.000000	0.022441
386.000000	4.200000	0.060000	-0.120000	707685.000000	679063.000000	0.020640
389.000000	4.500000	0.064000	-0.120000	712887.000000	682627.000000	0.021684
392.000000	4.700000	0.068000	-0.120000	714384.000000	685046.000000	0.020964
395.000000	5.000000	0.072000	-0.120000	711070.000000	683370.000000	0.019865
399.000000	5.300000	0.076000	-0.120000	708144.000000	681242.000000	0.019363
402.000000	5.600000	0.080000	-0.120000	703071.000000	678745.000000	0.017604
405.000000	5.900000	0.084000	-0.120000	707897.000000	683891.000000	0.017248
408.000000	6.100000	0.088000	-0.120000	710455.000000	687679.000000	0.016290
412.000000	6.400000	0.092000	-0.120000	714796.000000	692682.000000	0.015712
415.000000	6.700000	0.096000	-0.120000	714044.000000	693439.000000	0.014640
418.000000	7.000000	0.100000	-0.120000	710380.000000	689302.000000	0.015059
421.000000	7.300000	0.104000	-0.120000	715885.000000	698941.000000	0.011976
425.000000	7.500000	0.108000	-0.120000	710713.000000	696053.000000	0.010421
428.000000	7.800000	0.112000	-0.120000	700478.000000	686313.000000	0.010214
431.000000	8.100000	0.116000	-0.120000	700503.000000	687140.000000	0.009630
434.000000	8.400000	0.120000	-0.120000	696060.000000	684099.000000	0.008666
438.000000	8.700000	0.124000	-0.120000	699296.000000	689366.000000	0.007151
441.000000	8.900000	0.128000	-0.110000	706476.000000	696802.000000	0.006894
444.000000	9.200000	0.132000	-0.120000	703496.000000	693326.000000	0.007281
447.000000	9.500000	0.136000	-0.120000	704837.000000	695416.000000	0.006728
451.000000	9.800000	0.140000	-0.120000	703565.000000	694960.000000	0.006153
454.000000	10.000000	0.144000	-0.110000	706795.000000	701200.000000	0.003974
457.000000	10.300000	0.148000	-0.110000	701428.000000	694804.000000	0.004744
460.000000	10.600000	0.152000	-0.120000	702387.000000	696298.000000	0.004353
464.000000	10.900000	0.156000	-0.120000	697704.000000	694230.000000	0.002496
467.000000	11.200000	0.160000	-0.110000	696595.000000	692830.000000	0.002710
470.000000	11.400000	0.164000	-0.120000	701839.000000	699336.000000	0.001786
473.000000	11.700000	0.168000	-0.120000	701687.000000	700946.000000	0.000528
477.000000	12.000000	0.172000	-0.120000	704329.000000	702028.000000	0.001636
480.000000	12.300000	0.176000	-0.120000	693020.000000	690209.000000	0.002032
483.000000	12.600000	0.180000	-0.110000	695789.000000	696704.000000	-0.000657
486.000000	12.800000	0.184000	-0.110000	702155.000000	700161.000000	0.001422
490.000000	13.100000	0.188000	-0.110000	695637.000000	694926.000000	0.000511
493.000000	13.400000	0.192000	-0.110000	697936.000000	697172.000000	0.000548
496.000000	13.700000	0.196000	-0.110000	696580.000000	696022.000000	0.000401
499.000000	14.000000	0.200000	-0.110000	691038.000000	691007.000000	0.000022
503.000000	14.200000	0.204000	-0.110000	695735.000000	695968.000000	-0.000167
506.000000	14.500000	0.208000	-0.110000	701475.000000	700601.000000	0.000623
509.000000	14.800000	0.212000	-0.110000	701570.000000	701721.000000	-0.000108
512.000000	15.100000	0.216000	-0.110000	696623.000000	698578.000000	-0.001401
516.000000	15.300000	0.220000	-0.110000	698693.000000	698728.000000	-0.000025
519.000000	15.600000	0.224000	-0.110000	696157.000000	699926.000000	-0.002700
522.000000	15.900000	0.228000	-0.110000	697351.000000	698903.000000	-0.001112
525.000000	16.200000	0.232000	-0.110000	694739.000000	698653.000000	-0.002809
529.000000	16.500000	0.236000	-0.110000	692312.000000	695861.000000	-0.002557
532.000000	16.700000	0.240000	-0.110000	699820.000000	701892.000000	-0.001478
535.000000	17.000000	0.244000	-0.110000	693848.000000	698724.000000	-0.003501
538.000000	17.300000	0.248000	-0.110000	694692.000000	697814.000000	-0.002242
542.000000	17.600000	0.252000	-0.110000	698911.000000	703684.000000	-0.003403
545.000000	17.900000	0.256000	-0.110000	691806.000000	696141.000000	-0.003123
548.000000	18.100000	0.260000	-0.110000	697279.000000	700733.000000	-0.002471
551.000000	18.400000	0.264000	-0.110000	688648.000000	690974.000000	-0.001686
555.000000	18.700000	0.268000	-0.110000	694190.000000	698463.000000	-0.003068
558.000000	19.000000	0.272000	-0.110000	693280.000000	697351.000000	-0.002927
561.000000	19.300000	0.276000	-0.110000	695599.000000	700421.000000	-0.003454
564.000000	19.500000	0.280000	-0.110000	696485.000000	699754.000000	-0.002341
568.000000	19.800000	0.284000	-0.110000	699757.000000	703551.000000	-0.002704
571.000000	20.100000	0.288000	-0.110000	696862.000000	698929.000000	-0.001481
574.000000	20.400000	0.292000	-0.110000	690412.000000	697616.000000	-0.005190
577.000000	20.700000	0.296000	-0.110000	699177.000000	704296.000000	-0.003647
581.000000	20.900000	0.300000	-0.110000	695664.000000	698662.000000	-0.002150
584.000000	21.200000	0.304000	-0.110000	696197.000000	700141.000000	-0.002825
587.000000	21.500000	0.308000	-0.110000	700749.000000	705877.000000	-0.003646
590.000000	21.800000	0.312000	-0.110000	695331.000000	700703.000000	-0.003848
594.000000	22.000000	0.316000	-0.110000	694784.000000	699763.000000	-0.003570
597.000000	22.300000	0.320000	-0.110000	696226.000000	700614.000000	-0.003141
600.000000	22.600000	0.324000	-0.110000	695866.000000	702235.000000	-0.004555
603.000000	22.900000	0.328000	-0.110000	692473.000000	696225.000000	-0.002702
607.000000	23.200000	0.332000	-0.110000	689774.000000	695995.000000	-0.004489
610.000000	23.400000	0.336000	-0.110000	694188.000000	698452.000000	-0.003062
613.000000	23.700000	0.340000	-0.110000	693488.000000	698839.000000	-0.003843
616.000000	24.000000	0.344000	-0.110000	691663.000000	698734.000000	-0.005086
620.000000	24.300000	0.348000	-0.110000	695072.000000	701563.000000	-0.004648
623.000000	24.600000	0.352000	-0.110000	694523.000000	700547.000000	-0.004318
626.000000	24.800000	0.356000	-0.110000	695414.000000	701290.000000	-0.004207
629.000000	25.100000	0.360000	-0.110000	695441.000000	702622.000000	-0.005136
633.000000	25.400000	0.364000	-0.110000	695079.000000	703276.000000	-0.005862
636.000000	25.700000	0.368000	-0.110000	694136.000000	699677.000000	-0.003975
639.000000	26.000000	0.372000	-0.110000	692572.000000	699404.000000	-0.004908
642.000000	26.200000	0.376000	-0.110000	687336.000000	694458.000000	-0.005154
646.000000	26.500000	0.380000	-0.110000	694536.000000	701986.000000	-0.005335
649.000000	26.800000	0.384000	-0.110000	688689.000000	694896.000000	-0.004486
652.000000	27.100000	0.388000	-0.110000	692457.000000	698597.000000	-0.004414
655.000000	27.300000	0.392000	-0.110000	699679.000000	704788.000000	-0.003638
659.000000	27.600000	0.396000	-0.110000	692926.000000	699666.000000	-0.004840
662.000000	27.900000	0.400000	-0.110000	692880.000000	699072.000000	-0.004448
