Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
265.000000	-6.700000	-0.096000	-0.120000	763447.000000	744933.000000	0.012274
269.000000	-6.400000	-0.092000	-0.120000	759904.000000	739843.000000	0.013376
272.000000	-6.100000	-0.088000	-0.120000	770285.000000	749970.000000	0.013363
275.000000	-5.900000	-0.084000	-0.120000	767946.000000	746417.000000	0.014217
279.000000	-5.600000	-0.080000	-0.120000	772337.000000	751146.000000	0.013910
282.000000	-5.300000	-0.076000	-0.120000	771176.000000	750334.000000	0.013698
285.000000	-5.000000	-0.072000	-0.120000	771140.000000	752868.000000	0.011989
289.000000	-4.700000	-0.068000	-0.120000	769998.000000	747157.000000	0.015055
292.000000	-4.500000	-0.064000	-0.120000	763954.000000	742684.000000	0.014118
295.000000	-4.200000	-0.060000	-0.120000	762084.000000	741681.000000	0.013568
299.000000	-3.900000	-0.056000	-0.120000	760515.000000	738934.000000	0.014393
302.000000	-3.600000	-0.052000	-0.120000	772226.000000	751694.000000	0.013473
305.000000	-3.300000	-0.048000	-0.120000	773062.000000	753928.000000	0.012531
309.000000	-3.100000	-0.044000	-0.120000	773241.000000	751719.000000	0.014113
312.000000	-2.800000	-0.040000	-0.120000	777890.000000	757155.000000	0.013508
315.000000	-2.500000	-0.036000	-0.120000	772817.000000	753713.000000	0.012515
319.000000	-2.200000	-0.032000	-0.120000	771180.000000	749853.000000	0.014021
322.000000	-2.000000	-0.028000	-0.120000	775465.000000	752330.000000	0.015143
325.000000	-1.700000	-0.024000	-0.120000	773048.000000	752981.000000	0.013150
329.000000	-1.400000	-0.020000	-0.120000	778824.000000	755091.000000	0.015472
332.000000	-1.100000	-0.016000	-0.120000	770416.000000	746490.000000	0.015773
335.000000	-0.800000	-0.012000	-0.120000	770833.000000	748297.000000	0.014835
339.000000	-0.600000	-0.008000	-0.120000	780098.000000	753119.000000	0.017596
342.000000	-0.300000	-0.004000	-0.120000	773072.000000	742669.000000	0.020058
345.000000	0.000000	0.000000	-0.120000	777692.000000	746213.000000	0.020657
349.000000	0.300000	0.004000	-0.120000	775406.000000	742372.000000	0.021765
352.000000	0.600000	0.008000	-0.120000	778059.000000	743274.000000	0.022865
355.000000	0.800000	0.012000	-0.120000	780348.000000	743682.000000	0.024059
359.000000	1.100000	0.016000	-0.120000	785163.000000	747159.000000	0.024802
362.000000	1.400000	0.020000	-0.120000	776534.000000	736202.000000	0.026662
365.000000	1.700000	0.024000	-0.120000	773517.000000	734134.000000	0.026122
369.000000	2.000000	0.028000	-0.120000	783323.000000	745979.000000	0.024419
372.000000	2.200000	0.032000	-0.120000	783606.000000	748171.000000	0.023133
375.000000	2.500000	0.036000	-0.120000	785834.000000	753306.000000	0.021134
379.000000	2.800000	0.040000	-0.120000	770638.000000	738418.000000	0.021351
382.000000	3.100000	0.044000	-0.120000	771559.000000	743964.000000	0.018208
385.000000	3.300000	0.048000	-0.120000	769447.000000	743655.000000	0.017046
389.000000	3.600000	0.052000	-0.120000	766214.000000	741591.000000	0.016330
392.000000	3.900000	0.056000	-0.120000	769185.000000	745949.000000	0.015336
395.000000	4.200000	0.060000	-0.120000	764928.000000	743700.000000	0.014071
399.000000	4.500000	0.064000	-0.120000	767005.000000	744373.000000	0.014974
402.000000	4.700000	0.068000	-0.120000	766535.000000	744435.000000	0.014626
405.000000	5.000000	0.072000	-0.120000	766932.000000	748835.000000	0.011939
409.000000	5.300000	0.076000	-0.120000	766976.000000	747257.000000	0.013022
412.000000	5.600000	0.080000	-0.120000	764645.000000	744287.000000	0.013492
415.000000	5.900000	0.084000	-0.120000	769641.000000	751716.000000	0.011782
419.000000	6.100000	0.088000	-0.120000	771858.000000	751541.000000	0.013337
422.000000	6.400000	0.092000	-0.120000	766935.000000	747690.000000	0.012706
425.000000	6.700000	0.096000	-0.120000	765222.000000	747643.000000	0.011620
429.000000	7.000000	0.100000	-0.120000	763363.000000	743382.000000	0.013261
432.000000	7.300000	0.104000	-0.120000	765396.000000	744755.000000	0.013668
435.000000	7.500000	0.108000	-0.120000	762071.000000	743559.000000	0.012295
439.000000	7.800000	0.112000	-0.120000	761237.000000	741355.000000	0.013232
442.000000	8.100000	0.116000	-0.120000	759255.000000	738068.000000	0.014150
445.000000	8.400000	0.120000	-0.120000	766236.000000	747201.000000	0.012577
449.000000	8.700000	0.124000	-0.110000	768943.000000	749832.000000	0.012583
452.000000	8.900000	0.128000	-0.120000	771072.000000	750533.000000	0.013498
455.000000	9.200000	0.132000	-0.120000	766531.000000	746784.000000	0.013049
459.000000	9.500000	0.136000	-0.120000	768737.000000	749985.000000	0.012347
462.000000	9.800000	0.140000	-0.120000	760831.000000	743771.000000	0.011339
465.000000	10.000000	0.144000	-0.120000	767693.000000	747623.000000	0.013245
469.000000	10.300000	0.148000	-0.120000	770308.000000	751771.000000	0.012179
472.000000	10.600000	0.152000	-0.110000	772091.000000	753930.000000	0.011901
475.000000	10.900000	0.156000	-0.120000	768034.000000	749488.000000	0.012221
479.000000	11.200000	0.160000	-0.110000	769376.000000	752080.000000	0.011368
482.000000	11.400000	0.164000	-0.120000	760450.000000	745182.000000	0.010141
485.000000	11.700000	0.168000	-0.110000	766181.000000	749773.000000	0.010824
489.000000	12.000000	0.172000	-0.120000	765178.000000	750150.000000	0.009917
492.000000	12.300000	0.176000	-0.110000	761600.000000	746855.000000	0.009775
495.000000	12.600000	0.180000	-0.110000	761651.000000	748568.000000	0.008663
499.000000	12.800000	0.184000	-0.110000	762085.000000	749510.000000	0.008319
502.000000	13.100000	0.188000	-0.110000	762993.000000	753206.000000	0.006455
505.000000	13.400000	0.192000	-0.110000	758828.000000	750370.000000	0.005604
509.000000	13.700000	0.196000	-0.110000	766425.000000	756463.000000	0.006542
512.000000	14.000000	0.200000	-0.110000	770847.000000	762596.000000	0.005381
515.000000	14.200000	0.204000	-0.120000	765360.000000	759542.000000	0.003815
519.000000	14.500000	0.208000	-0.110000	752575.000000	746913.000000	0.003776
522.000000	14.800000	0.212000	-0.110000	757692.000000	754170.000000	0.002330
525.000000	15.100000	0.216000	-0.110000	758073.000000	754274.000000	0.002512
529.000000	15.300000	0.220000	-0.110000	757716.000000	754975.000000	0.001812
532.000000	15.600000	0.224000	-0.110000	755434.000000	754335.000000	0.000728
535.000000	15.900000	0.228000	-0.110000	749728.000000	749680.000000	0.000032
539.000000	16.200000	0.232000	-0.110000	761772.000000	761661.000000	0.000073
542.000000	16.500000	0.236000	-0.110000	755083.000000	757321.000000	-0.001480
545.000000	16.700000	0.240000	-0.110000	763182.000000	761926.000000	0.000824
549.000000	17.000000	0.244000	-0.110000	760304.000000	759865.000000	0.000289
552.000000	17.300000	0.248000	-0.110000	762174.000000	762595.000000	-0.000276
555.000000	17.600000	0.252000	-0.110000	768679.000000	769336.000000	-0.000427
559.000000	17.900000	0.256000	-0.110000	757798.000000	758949.000000	-0.000759
562.000000	18.100000	0.260000	-0.110000	752154.000000	754844.000000	-0.001785
565.000000	18.400000	0.264000	-0.110000	756282.000000	759713.000000	-0.002263
569.000000	18.700000	0.268000	-0.110000	755243.000000	757338.000000	-0.001385
572.000000	19.000000	0.272000	-0.110000	758740.000000	763148.000000	-0.002896
576.000000	19.300000	0.276000	-0.110000	753840.000000	756969.000000	-0.002071
579.000000	19.500000	0.280000	-0.110000	759376.000000	763371.000000	-0.002624
582.000000	19.800000	0.284000	-0.110000	759188.000000	762639.000000	-0.002268
585.000000	20.100000	0.288000	-0.110000	760013.000000	765485.000000	-0.003587
589.000000	20.400000	0.292000	-0.110000	758822.000000	762555.000000	-0.002454
592.000000	20.700000	0.296000	-0.110000	766134.000000	767298.000000	-0.000759
595.000000	20.900000	0.300000	-0.110000	754316.000000	758140.000000	-0.002528
599.000000	21.200000	0.304000	-0.110000	747849.000000	752005.000000	-0.002771
602.000000	21.500000	0.308000	-0.110000	755422.000000	759160.000000	-0.002468
605.000000	21.800000	0.312000	-0.110000	757051.000000	763019.000000	-0.003926
609.000000	22.000000	0.316000	-0.110000	752456.000000	756583.000000	-0.002735
612.000000	22.300000	0.320000	-0.110000	752062.000000	757949.000000	-0.003899
615.000000	22.600000	0.324000	-0.110000	752183.000000	756762.000000	-0.003035
619.000000	22.900000	0.328000	-0.110000	756186.000000	760551.000000	-0.002878
622.000000	23.200000	0.332000	-0.110000	760555.000000	765360.000000	-0.003149
625.000000	23.400000	0.336000	-0.110000	758871.000000	764369.000000	-0.003609
629.000000	23.700000	0.340000	-0.110000	756765.000000	761892.000000	-0.003376
632.000000	24.000000	0.344000	-0.110000	755130.000000	761029.000000	-0.003891
635.000000	24.300000	0.348000	-0.110000	758416.000000	764209.000000	-0.003805
639.000000	24.600000	0.352000	-0.110000	754364.000000	758902.000000	-0.002999
642.000000	24.800000	0.356000	-0.110000	752320.000000	758302.000000	-0.003960
646.000000	25.100000	0.360000	-0.110000	755920.000000	760075.000000	-0.002741
649.000000	25.400000	0.364000	-0.110000	752037.000000	757279.000000	-0.003473
652.000000	25.700000	0.368000	-0.110000	754344.000000	758603.000000	-0.002815
656.000000	26.000000	0.372000	-0.110000	750608.000000	757403.000000	-0.004506
659.000000	26.200000	0.376000	-0.110000	746262.000000	753223.000000	-0.004642
662.000000	26.500000	0.380000	-0.110000	752795.000000	757054.000000	-0.002821
665.000000	26.800000	0.384000	-0.110000	744718.000000	751381.000000	-0.004454
669.000000	27.100000	0.388000	-0.110000	747149.000000	752177.000000	-0.003354
672.000000	27.300000	0.392000	-0.110000	749469.000000	755915.000000	-0.004282
675.000000	27.600000	0.396000	-0.110000	750245.000000	756614.000000	-0.004227
679.000000	27.900000	0.400000	-0.110000	755165.000000	761652.000000	-0.004277
