Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
113.000000	-19.300000	-0.276000	-0.120000	696526.000000	702338.000000	-0.004155
116.000000	-19.000000	-0.272000	-0.120000	703268.000000	707049.000000	-0.002681
119.000000	-18.700000	-0.268000	-0.120000	702201.000000	707289.000000	-0.003610
123.000000	-18.400000	-0.264000	-0.120000	702354.000000	706514.000000	-0.002953
126.000000	-18.100000	-0.260000	-0.120000	695732.000000	700184.000000	-0.003189
129.000000	-17.900000	-0.256000	-0.120000	695305.000000	697761.000000	-0.001763
132.000000	-17.600000	-0.252000	-0.120000	705166.000000	707602.000000	-0.001724
136.000000	-17.300000	-0.248000	-0.120000	696804.000000	700550.000000	-0.002681
139.000000	-17.000000	-0.244000	-0.120000	697684.000000	701972.000000	-0.003064
142.000000	-16.700000	-0.240000	-0.120000	698269.000000	702769.000000	-0.003212
145.000000	-16.500000	-0.236000	-0.120000	697435.000000	700350.000000	-0.002085
149.000000	-16.200000	-0.232000	-0.120000	698964.000000	701299.000000	-0.001668
152.000000	-15.900000	-0.228000	-0.120000	701880.000000	704803.000000	-0.002078
155.000000	-15.600000	-0.224000	-0.120000	702606.000000	704115.000000	-0.001073
158.000000	-15.300000	-0.220000	-0.120000	703590.000000	703322.000000	0.000190
162.000000	-15.100000	-0.216000	-0.120000	704929.000000	706035.000000	-0.000784
165.000000	-14.800000	-0.212000	-0.120000	703272.000000	703713.000000	-0.000313
168.000000	-14.500000	-0.208000	-0.120000	705677.000000	706388.000000	-0.000504
171.000000	-14.200000	-0.204000	-0.120000	707700.000000	708351.000000	-0.000460
175.000000	-14.000000	-0.200000	-0.120000	699398.000000	700565.000000	-0.000834
178.000000	-13.700000	-0.196000	-0.120000	705960.000000	707771.000000	-0.001281
181.000000	-13.400000	-0.192000	-0.120000	700871.000000	701619.000000	-0.000533
184.000000	-13.100000	-0.188000	-0.120000	701902.000000	702588.000000	-0.000488
188.000000	-12.800000	-0.184000	-0.120000	704927.000000	705512.000000	-0.000415
191.000000	-12.600000	-0.180000	-0.120000	706921.000000	706511.000000	0.000290
194.000000	-12.300000	-0.176000	-0.120000	705149.000000	704198.000000	0.000675
197.000000	-12.000000	-0.172000	-0.120000	704959.000000	704798.000000	0.000114
201.000000	-11.700000	-0.168000	-0.120000	704961.000000	703023.000000	0.001376
204.000000	-11.400000	-0.164000	-0.120000	707097.000000	703799.000000	0.002338
207.000000	-11.200000	-0.160000	-0.120000	701846.000000	699153.000000	0.001922
210.000000	-10.900000	-0.156000	-0.120000	702132.000000	699759.000000	0.001693
214.000000	-10.600000	-0.152000	-0.120000	703479.000000	700545.000000	0.002090
217.000000	-10.300000	-0.148000	-0.120000	703325.000000	699486.000000	0.002737
220.000000	-10.000000	-0.144000	-0.120000	708826.000000	704469.000000	0.003083
223.000000	-9.800000	-0.140000	-0.120000	710924.000000	704375.000000	0.004627
227.000000	-9.500000	-0.136000	-0.120000	704823.000000	699236.000000	0.003979
230.000000	-9.200000	-0.132000	-0.120000	701382.000000	695716.000000	0.004056
233.000000	-8.900000	-0.128000	-0.120000	702392.000000	695234.000000	0.005122
236.000000	-8.700000	-0.124000	-0.120000	705708.000000	697618.000000	0.005765
240.000000	-8.400000	-0.120000	-0.120000	699872.000000	690805.000000	0.006520
243.000000	-8.100000	-0.116000	-0.120000	707062.000000	695992.000000	0.007890
246.000000	-7.800000	-0.112000	-0.120000	703393.000000	691685.000000	0.008392
249.000000	-7.500000	-0.108000	-0.120000	706994.000000	694037.000000	0.009248
253.000000	-7.300000	-0.104000	-0.120000	705544.000000	691487.000000	0.010062
256.000000	-7.000000	-0.100000	-0.120000	709408.000000	693701.000000	0.011194
259.000000	-6.700000	-0.096000	-0.120000	706931.000000	690203.000000	0.011973
262.000000	-6.400000	-0.092000	-0.120000	709245.000000	691719.000000	0.012510
266.000000	-6.100000	-0.088000	-0.120000	709259.000000	690493.000000	0.013407
269.000000	-5.900000	-0.084000	-0.120000	704877.000000	683057.000000	0.015721
272.000000	-5.600000	-0.080000	-0.120000	705965.000000	685558.000000	0.014665
275.000000	-5.300000	-0.076000	-0.120000	706399.000000	684557.000000	0.015703
279.000000	-5.000000	-0.072000	-0.120000	713614.000000	690189.000000	0.016687
282.000000	-4.700000	-0.068000	-0.120000	717312.000000	691306.000000	0.018462
285.000000	-4.500000	-0.064000	-0.120000	714256.000000	689249.000000	0.017818
288.000000	-4.200000	-0.060000	-0.120000	711638.000000	685897.000000	0.018419
292.000000	-3.900000	-0.056000	-0.120000	711871.000000	684707.000000	0.019450
295.000000	-3.600000	-0.052000	-0.120000	714853.000000	685671.000000	0.020836
298.000000	-3.300000	-0.048000	-0.120000	713762.000000	685580.000000	0.020139
301.000000	-3.100000	-0.044000	-0.120000	715572.000000	684709.000000	0.022041
305.000000	-2.800000	-0.040000	-0.120000	716340.000000	687241.000000	0.020732
308.000000	-2.500000	-0.036000	-0.120000	716239.000000	684065.000000	0.022976
311.000000	-2.200000	-0.032000	-0.120000	714393.000000	684146.000000	0.021628
314.000000	-2.000000	-0.028000	-0.120000	711939.000000	682439.000000	0.021156
318.000000	-1.700000	-0.024000	-0.120000	709046.000000	680253.000000	0.020725
321.000000	-1.400000	-0.020000	-0.120000	711066.000000	681200.000000	0.021451
324.000000	-1.100000	-0.016000	-0.120000	712167.000000	684767.000000	0.019614
327.000000	-0.800000	-0.012000	-0.120000	717935.000000	687682.000000	0.021523
331.000000	-0.600000	-0.008000	-0.120000	717392.000000	688171.000000	0.020790
334.000000	-0.300000	-0.004000	-0.120000	717849.000000	686361.000000	0.022424
337.000000	0.000000	0.000000	-0.120000	719550.000000	685803.000000	0.024013
340.000000	0.300000	0.004000	-0.120000	714761.000000	682842.000000	0.022838
344.000000	0.600000	0.008000	-0.120000	715213.000000	680869.000000	0.024600
347.000000	0.800000	0.012000	-0.120000	713930.000000	678063.000000	0.025767
350.000000	1.100000	0.016000	-0.120000	718558.000000	684451.000000	0.024310
353.000000	1.400000	0.020000	-0.120000	724511.000000	688242.000000	0.025673
357.000000	1.700000	0.024000	-0.120000	715273.000000	680739.000000	0.024738
360.000000	2.000000	0.028000	-0.120000	719152.000000	684288.000000	0.024842
363.000000	2.200000	0.032000	-0.120000	715783.000000	680408.000000	0.025337
366.000000	2.500000	0.036000	-0.120000	709306.000000	677445.000000	0.022975
370.000000	2.800000	0.040000	-0.120000	715796.000000	685080.000000	0.021926
373.000000	3.100000	0.044000	-0.120000	717252.000000	687026.000000	0.021524
376.000000	3.300000	0.048000	-0.120000	714072.000000	684912.000000	0.020844
379.000000	3.600000	0.052000	-0.120000	711415.000000	684833.000000	0.019038
383.000000	3.900000	0.056000	-0.120000	714083.000000	683383.000000	0.021968
386.000000	4.200000	0.060000	-0.120000	715726.000000	685735.000000	0.021400
389.000000	4.500000	0.064000	-0.120000	711817.000000	683168.000000	0.020537
392.000000	4.700000	0.068000	-0.120000	710812.000000	681095.000000	0.021350
396.000000	5.000000	0.072000	-0.120000	716822.000000	687228.000000	0.021078
399.000000	5.300000	0.076000	-0.120000	714941.000000	686467.000000	0.020318
402.000000	5.600000	0.080000	-0.120000	714684.000000	688612.000000	0.018579
405.000000	5.900000	0.084000	-0.120000	712671.000000	686340.000000	0.018821
409.000000	6.100000	0.088000	-0.120000	707886.000000	681900.000000	0.018698
412.000000	6.400000	0.092000	-0.120000	712080.000000	686798.000000	0.018073
415.000000	6.700000	0.096000	-0.120000	712894.000000	689302.000000	0.016825
418.000000	7.000000	0.100000	-0.120000	711662.000000	688590.000000	0.016477
422.000000	7.300000	0.104000	-0.120000	713431.000000	692443.000000	0.014929
425.000000	7.500000	0.108000	-0.120000	708832.000000	689297.000000	0.013972
428.000000	7.800000	0.112000	-0.120000	710255.000000	690274.000000	0.014267
431.000000	8.100000	0.116000	-0.120000	711126.000000	694223.000000	0.012028
435.000000	8.400000	0.120000	-0.120000	709124.000000	690662.000000	0.013189
438.000000	8.700000	0.124000	-0.120000	707738.000000	692994.000000	0.010526
441.000000	8.900000	0.128000	-0.110000	710247.000000	695780.000000	0.010289
444.000000	9.200000	0.132000	-0.120000	708563.000000	694361.000000	0.010123
448.000000	9.500000	0.136000	-0.120000	709327.000000	699710.000000	0.006825
451.000000	9.800000	0.140000	-0.110000	713146.000000	702329.000000	0.007642
454.000000	10.000000	0.144000	-0.120000	705715.000000	694044.000000	0.008338
457.000000	10.300000	0.148000	-0.120000	699760.000000	692240.000000	0.005402
461.000000	10.600000	0.152000	-0.120000	700855.000000	692547.000000	0.005962
464.000000	10.900000	0.156000	-0.110000	709741.000000	701077.000000	0.006141
467.000000	11.200000	0.160000	-0.110000	709192.000000	701911.000000	0.005160
470.000000	11.400000	0.164000	-0.110000	709311.000000	703259.000000	0.004284
474.000000	11.700000	0.168000	-0.120000	710212.000000	704287.000000	0.004189
477.000000	12.000000	0.172000	-0.110000	703051.000000	697273.000000	0.004126
480.000000	12.300000	0.176000	-0.120000	696480.000000	693883.000000	0.001868
483.000000	12.600000	0.180000	-0.110000	703656.000000	702780.000000	0.000623
487.000000	12.800000	0.184000	-0.110000	703381.000000	702032.000000	0.000960
490.000000	13.100000	0.188000	-0.110000	707448.000000	705414.000000	0.001440
493.000000	13.400000	0.192000	-0.110000	704301.000000	702638.000000	0.001182
496.000000	13.700000	0.196000	-0.110000	708118.000000	707779.000000	0.000239
500.000000	14.000000	0.200000	-0.110000	705465.000000	703613.000000	0.001314
503.000000	14.200000	0.204000	-0.110000	696790.000000	694425.000000	0.001700
506.000000	14.500000	0.208000	-0.110000	706418.000000	705506.000000	0.000646
509.000000	14.800000	0.212000	-0.110000	701481.000000	700655.000000	0.000589
513.000000	15.100000	0.216000	-0.110000	704098.000000	705398.000000	-0.000922
516.000000	15.300000	0.220000	-0.110000	703040.000000	703293.000000	-0.000180
519.000000	15.600000	0.224000	-0.110000	700218.000000	702125.000000	-0.001360
522.000000	15.900000	0.228000	-0.110000	702386.000000	704529.000000	-0.001523
526.000000	16.200000	0.232000	-0.110000	702393.000000	703973.000000	-0.001123
529.000000	16.500000	0.236000	-0.110000	696409.000000	700322.000000	-0.002802
532.000000	16.700000	0.240000	-0.110000	698880.000000	699573.000000	-0.000496
535.000000	17.000000	0.244000	-0.110000	700009.000000	702266.000000	-0.001610
539.000000	17.300000	0.248000	-0.110000	698478.000000	701743.000000	-0.002332
542.000000	17.600000	0.252000	-0.110000	698691.000000	702485.000000	-0.002708
545.000000	17.900000	0.256000	-0.110000	700754.000000	703253.000000	-0.001780
548.000000	18.100000	0.260000	-0.110000	697519.000000	700862.000000	-0.002391
552.000000	18.400000	0.264000	-0.110000	701784.000000	706342.000000	-0.003237
555.000000	18.700000	0.268000	-0.110000	700394.000000	703110.000000	-0.001935
558.000000	19.000000	0.272000	-0.110000	698138.000000	700914.000000	-0.001984
561.000000	19.300000	0.276000	-0.110000	699045.000000	702276.000000	-0.002306
565.000000	19.500000	0.280000	-0.110000	696617.000000	700962.000000	-0.003109
568.000000	19.800000	0.284000	-0.110000	698047.000000	702309.000000	-0.003044
571.000000	20.100000	0.288000	-0.110000	693851.000000	700218.000000	-0.004567
574.000000	20.400000	0.292000	-0.110000	696661.000000	701076.000000	-0.003159
578.000000	20.700000	0.296000	-0.110000	694217.000000	697853.000000	-0.002612
581.000000	20.900000	0.300000	-0.110000	692660.000000	698198.000000	-0.003982
584.000000	21.200000	0.304000	-0.110000	692782.000000	696462.000000	-0.002649
587.000000	21.500000	0.308000	-0.110000	701973.000000	705864.000000	-0.002764
591.000000	21.800000	0.312000	-0.110000	694874.000000	699518.000000	-0.003330
594.000000	22.000000	0.316000	-0.110000	693691.000000	699884.000000	-0.004444
597.000000	22.300000	0.320000	-0.110000	689962.000000	695038.000000	-0.003665
600.000000	22.600000	0.324000	-0.110000	701258.000000	706854.000000	-0.003974
604.000000	22.900000	0.328000	-0.110000	698386.000000	703846.000000	-0.003894
607.000000	23.200000	0.332000	-0.110000	694566.000000	699491.000000	-0.003533
610.000000	23.400000	0.336000	-0.110000	695457.000000	701024.000000	-0.003986
613.000000	23.700000	0.340000	-0.110000	695371.000000	699389.000000	-0.002881
617.000000	24.000000	0.344000	-0.110000	701614.000000	706278.000000	-0.003313
620.000000	24.300000	0.348000	-0.110000	697440.000000	702242.000000	-0.003431
623.000000	24.600000	0.352000	-0.110000	697110.000000	703134.000000	-0.004302
626.000000	24.800000	0.356000	-0.110000	693372.000000	699693.000000	-0.004537
630.000000	25.100000	0.360000	-0.110000	692218.000000	697906.000000	-0.004092
633.000000	25.400000	0.364000	-0.110000	698735.000000	704046.000000	-0.003786
636.000000	25.700000	0.368000	-0.110000	695552.000000	701960.000000	-0.004585
639.000000	26.000000	0.372000	-0.110000	695744.000000	701933.000000	-0.004428
643.000000	26.200000	0.376000	-0.110000	694359.000000	700376.000000	-0.004314
646.000000	26.500000	0.380000	-0.110000	690578.000000	696390.000000	-0.004190
649.000000	26.800000	0.384000	-0.110000	695459.000000	700630.000000	-0.003704
652.000000	27.100000	0.388000	-0.110000	692700.000000	698710.000000	-0.004319
656.000000	27.300000	0.392000	-0.110000	690923.000000	698832.000000	-0.005691
659.000000	27.600000	0.396000	-0.110000	690656.000000	696847.000000	-0.004462
662.000000	27.900000	0.400000	-0.110000	686917.000000	692603.000000	-0.004122
