Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
309.000000	-0.300000	-0.004000	-0.120000	777509.000000	749914.000000	0.018066
312.000000	0.000000	0.000000	-0.120000	778801.000000	747432.000000	0.020553
315.000000	0.300000	0.004000	-0.120000	778940.000000	744327.000000	0.022723
318.000000	0.600000	0.008000	-0.120000	778823.000000	743873.000000	0.022953
321.000000	0.800000	0.012000	-0.120000	777932.000000	743344.000000	0.022736
324.000000	1.100000	0.016000	-0.120000	777555.000000	739409.000000	0.025146
327.000000	1.400000	0.020000	-0.120000	780694.000000	742888.000000	0.024814
330.000000	1.700000	0.024000	-0.120000	783334.000000	746303.000000	0.024209
333.000000	2.000000	0.028000	-0.120000	778633.000000	741411.000000	0.024487
336.000000	2.200000	0.032000	-0.120000	782560.000000	746747.000000	0.023418
339.000000	2.500000	0.036000	-0.120000	778447.000000	745942.000000	0.021323
342.000000	2.800000	0.040000	-0.120000	774408.000000	741481.000000	0.021721
345.000000	3.100000	0.044000	-0.120000	775261.000000	748107.000000	0.017825
348.000000	3.300000	0.048000	-0.120000	776901.000000	749846.000000	0.017721
351.000000	3.600000	0.052000	-0.120000	778771.000000	753340.000000	0.016599
354.000000	3.900000	0.056000	-0.120000	780357.000000	758100.000000	0.014467
357.000000	4.200000	0.060000	-0.120000	774366.000000	753501.000000	0.013656
360.000000	4.500000	0.064000	-0.120000	773313.000000	754035.000000	0.012622
363.000000	4.700000	0.068000	-0.120000	766964.000000	748092.000000	0.012456
366.000000	5.000000	0.072000	-0.120000	770933.000000	753422.000000	0.011487
369.000000	5.300000	0.076000	-0.120000	771589.000000	752983.000000	0.012204
372.000000	5.600000	0.080000	-0.120000	771823.000000	753896.000000	0.011750
375.000000	5.900000	0.084000	-0.120000	772344.000000	755312.000000	0.011149
378.000000	6.100000	0.088000	-0.120000	774054.000000	756646.000000	0.011373
381.000000	6.400000	0.092000	-0.120000	774620.000000	756738.000000	0.011677
384.000000	6.700000	0.096000	-0.120000	774043.000000	756198.000000	0.011662
387.000000	7.000000	0.100000	-0.120000	770322.000000	752769.000000	0.011525
390.000000	7.300000	0.104000	-0.120000	775938.000000	757583.000000	0.011969
393.000000	7.500000	0.108000	-0.120000	773233.000000	755111.000000	0.011857
396.000000	7.800000	0.112000	-0.120000	763423.000000	746143.000000	0.011447
399.000000	8.100000	0.116000	-0.110000	755992.000000	739262.000000	0.011189
402.000000	8.400000	0.120000	-0.120000	769573.000000	748846.000000	0.013650
406.000000	8.700000	0.124000	-0.110000	770882.000000	751172.000000	0.012950
409.000000	8.900000	0.128000	-0.120000	769805.000000	749960.000000	0.013058
412.000000	9.200000	0.132000	-0.120000	770863.000000	754156.000000	0.010955
415.000000	9.500000	0.136000	-0.110000	772745.000000	752810.000000	0.013067
418.000000	9.800000	0.140000	-0.120000	774384.000000	755320.000000	0.012463
421.000000	10.000000	0.144000	-0.120000	770055.000000	752142.000000	0.011768
424.000000	10.300000	0.148000	-0.120000	767582.000000	751154.000000	0.010817
427.000000	10.600000	0.152000	-0.120000	768268.000000	752671.000000	0.010255
430.000000	10.900000	0.156000	-0.110000	762554.000000	746517.000000	0.010627
433.000000	11.200000	0.160000	-0.120000	761826.000000	746411.000000	0.010221
436.000000	11.400000	0.164000	-0.110000	761279.000000	747204.000000	0.009331
439.000000	11.700000	0.168000	-0.110000	762279.000000	747412.000000	0.009848
442.000000	12.000000	0.172000	-0.120000	765883.000000	753004.000000	0.008479
445.000000	12.300000	0.176000	-0.110000	765498.000000	752197.000000	0.008764
448.000000	12.600000	0.180000	-0.110000	765752.000000	754927.000000	0.007119
451.000000	12.800000	0.184000	-0.120000	763213.000000	751509.000000	0.007727
454.000000	13.100000	0.188000	-0.120000	759181.000000	750221.000000	0.005936
457.000000	13.400000	0.192000	-0.110000	758213.000000	747404.000000	0.007179
460.000000	13.700000	0.196000	-0.110000	764218.000000	755265.000000	0.005892
463.000000	14.000000	0.200000	-0.110000	765707.000000	759558.000000	0.004031
466.000000	14.200000	0.204000	-0.110000	764609.000000	759943.000000	0.003061
469.000000	14.500000	0.208000	-0.110000	756693.000000	753458.000000	0.002142
472.000000	14.800000	0.212000	-0.110000	762562.000000	758572.000000	0.002623
475.000000	15.100000	0.216000	-0.110000	760252.000000	756233.000000	0.002650
478.000000	15.300000	0.220000	-0.110000	755129.000000	752911.000000	0.001471
481.000000	15.600000	0.224000	-0.110000	764205.000000	761996.000000	0.001447
484.000000	15.900000	0.228000	-0.110000	759394.000000	757316.000000	0.001370
487.000000	16.200000	0.232000	-0.110000	754239.000000	755004.000000	-0.000507
490.000000	16.500000	0.236000	-0.110000	760378.000000	761655.000000	-0.000839
493.000000	16.700000	0.240000	-0.110000	762430.000000	762161.000000	0.000176
496.000000	17.000000	0.244000	-0.110000	762483.000000	763324.000000	-0.000551
499.000000	17.300000	0.248000	-0.110000	751116.000000	751807.000000	-0.000460
502.000000	17.600000	0.252000	-0.110000	762745.000000	762920.000000	-0.000115
505.000000	17.900000	0.256000	-0.110000	762390.000000	763709.000000	-0.000864
508.000000	18.100000	0.260000	-0.110000	760106.000000	761168.000000	-0.000698
511.000000	18.400000	0.264000	-0.110000	757529.000000	761170.000000	-0.002397
514.000000	18.700000	0.268000	-0.110000	750239.000000	754887.000000	-0.003088
517.000000	19.000000	0.272000	-0.110000	758968.000000	762093.000000	-0.002054
520.000000	19.300000	0.276000	-0.110000	761013.000000	764434.000000	-0.002243
523.000000	19.500000	0.280000	-0.110000	758082.000000	759869.000000	-0.001177
526.000000	19.800000	0.284000	-0.110000	750268.000000	753285.000000	-0.002007
529.000000	20.100000	0.288000	-0.110000	762355.000000	765889.000000	-0.002312
532.000000	20.400000	0.292000	-0.110000	753093.000000	758654.000000	-0.003679
535.000000	20.700000	0.296000	-0.110000	756230.000000	760390.000000	-0.002743
538.000000	20.900000	0.300000	-0.110000	756357.000000	758663.000000	-0.001522
541.000000	21.200000	0.304000	-0.110000	754323.000000	757405.000000	-0.002039
544.000000	21.500000	0.308000	-0.110000	754588.000000	758755.000000	-0.002754
547.000000	21.800000	0.312000	-0.110000	751437.000000	757205.000000	-0.003823
550.000000	22.000000	0.316000	-0.110000	757283.000000	761044.000000	-0.002477
553.000000	22.300000	0.320000	-0.110000	758802.000000	763633.000000	-0.003173
556.000000	22.600000	0.324000	-0.110000	755016.000000	758507.000000	-0.002307
559.000000	22.900000	0.328000	-0.110000	754025.000000	758907.000000	-0.003227
562.000000	23.200000	0.332000	-0.110000	752578.000000	757340.000000	-0.003154
565.000000	23.400000	0.336000	-0.110000	752453.000000	755812.000000	-0.002227
568.000000	23.700000	0.340000	-0.110000	752836.000000	757877.000000	-0.003337
571.000000	24.000000	0.344000	-0.110000	751009.000000	756508.000000	-0.003648
574.000000	24.300000	0.348000	-0.110000	755786.000000	761160.000000	-0.003543
577.000000	24.600000	0.352000	-0.110000	754762.000000	760134.000000	-0.003546
580.000000	24.800000	0.356000	-0.110000	754503.000000	761103.000000	-0.004355
583.000000	25.100000	0.360000	-0.110000	756312.000000	762126.000000	-0.003829
586.000000	25.400000	0.364000	-0.110000	755534.000000	760857.000000	-0.003510
589.000000	25.700000	0.368000	-0.110000	749119.000000	756220.000000	-0.004717
592.000000	26.000000	0.372000	-0.110000	756215.000000	762311.000000	-0.004014
595.000000	26.200000	0.376000	-0.110000	758833.000000	764480.000000	-0.003707
598.000000	26.500000	0.380000	-0.110000	749849.000000	757726.000000	-0.005225
601.000000	26.800000	0.384000	-0.110000	752808.000000	757882.000000	-0.003359
604.000000	27.100000	0.388000	-0.110000	752901.000000	758668.000000	-0.003815
607.000000	27.300000	0.392000	-0.110000	751495.000000	757729.000000	-0.004131
610.000000	27.600000	0.396000	-0.110000	750314.000000	756629.000000	-0.004191
613.000000	27.900000	0.400000	-0.110000	747863.000000	754016.000000	-0.004097
