Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
119.000000	-18.700000	-0.268000	-0.120000	692682.000000	696049.000000	-0.002425
122.000000	-18.400000	-0.264000	-0.120000	692801.000000	696470.000000	-0.002641
125.000000	-18.100000	-0.260000	-0.120000	695025.000000	696700.000000	-0.001204
128.000000	-17.900000	-0.256000	-0.120000	700201.000000	702055.000000	-0.001322
131.000000	-17.600000	-0.252000	-0.120000	691601.000000	691743.000000	-0.000103
134.000000	-17.300000	-0.248000	-0.120000	700300.000000	701075.000000	-0.000553
137.000000	-17.000000	-0.244000	-0.120000	698922.000000	701133.000000	-0.001579
141.000000	-16.700000	-0.240000	-0.120000	705113.000000	703923.000000	0.000845
144.000000	-16.500000	-0.236000	-0.120000	702348.000000	703336.000000	-0.000703
147.000000	-16.200000	-0.232000	-0.120000	706318.000000	705494.000000	0.000584
150.000000	-15.900000	-0.228000	-0.120000	701307.000000	702497.000000	-0.000848
153.000000	-15.600000	-0.224000	-0.120000	693881.000000	693412.000000	0.000338
156.000000	-15.300000	-0.220000	-0.120000	702086.000000	700833.000000	0.000893
160.000000	-15.100000	-0.216000	-0.120000	700556.000000	699637.000000	0.000656
163.000000	-14.800000	-0.212000	-0.120000	693736.000000	691900.000000	0.001325
166.000000	-14.500000	-0.208000	-0.120000	699044.000000	697806.000000	0.000886
169.000000	-14.200000	-0.204000	-0.120000	697508.000000	696638.000000	0.000624
173.000000	-14.000000	-0.200000	-0.120000	706114.000000	704669.000000	0.001024
176.000000	-13.700000	-0.196000	-0.120000	702441.000000	699696.000000	0.001958
179.000000	-13.400000	-0.192000	-0.120000	702807.000000	699487.000000	0.002368
182.000000	-13.100000	-0.188000	-0.120000	700047.000000	696818.000000	0.002312
186.000000	-12.800000	-0.184000	-0.120000	695751.000000	694028.000000	0.001240
189.000000	-12.600000	-0.180000	-0.120000	701863.000000	696651.000000	0.003727
192.000000	-12.300000	-0.176000	-0.120000	703784.000000	698900.000000	0.003482
195.000000	-12.000000	-0.172000	-0.120000	703486.000000	699368.000000	0.002935
198.000000	-11.700000	-0.168000	-0.120000	702278.000000	695291.000000	0.004999
201.000000	-11.400000	-0.164000	-0.120000	696552.000000	690477.000000	0.004380
204.000000	-11.200000	-0.160000	-0.120000	693953.000000	685484.000000	0.006139
207.000000	-10.900000	-0.156000	-0.120000	698156.000000	690088.000000	0.005812
210.000000	-10.600000	-0.152000	-0.120000	700267.000000	689811.000000	0.007522
213.000000	-10.300000	-0.148000	-0.120000	706303.000000	694977.000000	0.008083
216.000000	-10.000000	-0.144000	-0.120000	704856.000000	694487.000000	0.007410
219.000000	-9.800000	-0.140000	-0.120000	708478.000000	696455.000000	0.008558
223.000000	-9.500000	-0.136000	-0.120000	705521.000000	691367.000000	0.010133
226.000000	-9.200000	-0.132000	-0.120000	704025.000000	688722.000000	0.010988
229.000000	-8.900000	-0.128000	-0.120000	703839.000000	686731.000000	0.012303
232.000000	-8.700000	-0.124000	-0.120000	708051.000000	689223.000000	0.013475
236.000000	-8.400000	-0.120000	-0.120000	707967.000000	689870.000000	0.012946
239.000000	-8.100000	-0.116000	-0.120000	711715.000000	691362.000000	0.014506
242.000000	-7.800000	-0.112000	-0.120000	712686.000000	690693.000000	0.015671
245.000000	-7.500000	-0.108000	-0.120000	704000.000000	682271.000000	0.015674
249.000000	-7.300000	-0.104000	-0.120000	702891.000000	678037.000000	0.017998
252.000000	-7.000000	-0.100000	-0.120000	701932.000000	678217.000000	0.017183
255.000000	-6.700000	-0.096000	-0.120000	704900.000000	678665.000000	0.018962
258.000000	-6.400000	-0.092000	-0.120000	706592.000000	681171.000000	0.018318
262.000000	-6.100000	-0.088000	-0.120000	710763.000000	683114.000000	0.019836
265.000000	-5.900000	-0.084000	-0.120000	708120.000000	682718.000000	0.018264
268.000000	-5.600000	-0.080000	-0.120000	707744.000000	679412.000000	0.020425
271.000000	-5.300000	-0.076000	-0.120000	709618.000000	682467.000000	0.019504
274.000000	-5.000000	-0.072000	-0.120000	705134.000000	678570.000000	0.019198
278.000000	-4.700000	-0.068000	-0.120000	711316.000000	684504.000000	0.019209
281.000000	-4.500000	-0.064000	-0.120000	708510.000000	681550.000000	0.019395
284.000000	-4.200000	-0.060000	-0.120000	711642.000000	685189.000000	0.018938
287.000000	-3.900000	-0.056000	-0.120000	712140.000000	686478.000000	0.018348
290.000000	-3.600000	-0.052000	-0.120000	710716.000000	686850.000000	0.017077
294.000000	-3.300000	-0.048000	-0.120000	709488.000000	683655.000000	0.018543
297.000000	-3.100000	-0.044000	-0.120000	713049.000000	688005.000000	0.017875
300.000000	-2.800000	-0.040000	-0.120000	712680.000000	688227.000000	0.017455
304.000000	-2.500000	-0.036000	-0.120000	707009.000000	683849.000000	0.016652
307.000000	-2.200000	-0.032000	-0.120000	703710.000000	680525.000000	0.016749
310.000000	-2.000000	-0.028000	-0.120000	706226.000000	684408.000000	0.015689
313.000000	-1.700000	-0.024000	-0.120000	711509.000000	688250.000000	0.016616
316.000000	-1.400000	-0.020000	-0.120000	709066.000000	686210.000000	0.016381
320.000000	-1.100000	-0.016000	-0.120000	705524.000000	682059.000000	0.016911
323.000000	-0.800000	-0.012000	-0.120000	715006.000000	690236.000000	0.017627
326.000000	-0.600000	-0.008000	-0.120000	709834.000000	684801.000000	0.017949
329.000000	-0.300000	-0.004000	-0.120000	711285.000000	684678.000000	0.019060
332.000000	0.000000	0.000000	-0.120000	712671.000000	683853.000000	0.020636
335.000000	0.300000	0.004000	-0.120000	717610.000000	684222.000000	0.023817
338.000000	0.600000	0.008000	-0.120000	709186.000000	674618.000000	0.024980
341.000000	0.800000	0.012000	-0.120000	709967.000000	672822.000000	0.026862
345.000000	1.100000	0.016000	-0.120000	714178.000000	678284.000000	0.025777
348.000000	1.400000	0.020000	-0.120000	713119.000000	674989.000000	0.027469
351.000000	1.700000	0.024000	-0.120000	717878.000000	682527.000000	0.025243
355.000000	2.000000	0.028000	-0.120000	715753.000000	681204.000000	0.024732
358.000000	2.200000	0.032000	-0.120000	715720.000000	680611.000000	0.025144
361.000000	2.500000	0.036000	-0.120000	716098.000000	683652.000000	0.023180
364.000000	2.800000	0.040000	-0.120000	711205.000000	681463.000000	0.021356
367.000000	3.100000	0.044000	-0.120000	708203.000000	682396.000000	0.018558
371.000000	3.300000	0.048000	-0.120000	706115.000000	681337.000000	0.017859
374.000000	3.600000	0.052000	-0.120000	706987.000000	681311.000000	0.018495
377.000000	3.900000	0.056000	-0.120000	706998.000000	683297.000000	0.017047
380.000000	4.200000	0.060000	-0.120000	709672.000000	686851.000000	0.016341
384.000000	4.500000	0.064000	-0.120000	709138.000000	687491.000000	0.015499
387.000000	4.700000	0.068000	-0.120000	698804.000000	674442.000000	0.017740
390.000000	5.000000	0.072000	-0.120000	703124.000000	680583.000000	0.016290
393.000000	5.300000	0.076000	-0.120000	707489.000000	682748.000000	0.017796
396.000000	5.600000	0.080000	-0.120000	706162.000000	681151.000000	0.018028
400.000000	5.900000	0.084000	-0.110000	710819.000000	685742.000000	0.017956
403.000000	6.100000	0.088000	-0.120000	710205.000000	682955.000000	0.019560
406.000000	6.400000	0.092000	-0.120000	712251.000000	685322.000000	0.019268
409.000000	6.700000	0.096000	-0.120000	708714.000000	682296.000000	0.018992
412.000000	7.000000	0.100000	-0.120000	707027.000000	680570.000000	0.019067
415.000000	7.300000	0.104000	-0.120000	708238.000000	681478.000000	0.019256
419.000000	7.500000	0.108000	-0.120000	712620.000000	685791.000000	0.019185
422.000000	7.800000	0.112000	-0.120000	714170.000000	687545.000000	0.018995
425.000000	8.100000	0.116000	-0.120000	708590.000000	682228.000000	0.018954
428.000000	8.400000	0.120000	-0.110000	706539.000000	680709.000000	0.018620
431.000000	8.700000	0.124000	-0.120000	701177.000000	678081.000000	0.016745
435.000000	8.900000	0.128000	-0.120000	699778.000000	676939.000000	0.016589
438.000000	9.200000	0.132000	-0.120000	692844.000000	671511.000000	0.015636
441.000000	9.500000	0.136000	-0.110000	703423.000000	683063.000000	0.014685
444.000000	9.800000	0.140000	-0.110000	707218.000000	687287.000000	0.014293
447.000000	10.000000	0.144000	-0.120000	700180.000000	681224.000000	0.013722
450.000000	10.300000	0.148000	-0.110000	702856.000000	686053.000000	0.012098
453.000000	10.600000	0.152000	-0.110000	703666.000000	688544.000000	0.010862
457.000000	10.900000	0.156000	-0.110000	704105.000000	689370.000000	0.010574
460.000000	11.200000	0.160000	-0.120000	707903.000000	694749.000000	0.009378
463.000000	11.400000	0.164000	-0.110000	706220.000000	694469.000000	0.008389
466.000000	11.700000	0.168000	-0.110000	703934.000000	691912.000000	0.008613
469.000000	12.000000	0.172000	-0.110000	702090.000000	691008.000000	0.007955
473.000000	12.300000	0.176000	-0.110000	700679.000000	692628.000000	0.005778
476.000000	12.600000	0.180000	-0.110000	698814.000000	690450.000000	0.006020
479.000000	12.800000	0.184000	-0.110000	697374.000000	688526.000000	0.006384
483.000000	13.100000	0.188000	-0.110000	689626.000000	682668.000000	0.005070
486.000000	13.400000	0.192000	-0.110000	696372.000000	689762.000000	0.004769
489.000000	13.700000	0.196000	-0.110000	696025.000000	691851.000000	0.003007
492.000000	14.000000	0.200000	-0.110000	699814.000000	694735.000000	0.003642
495.000000	14.200000	0.204000	-0.110000	698338.000000	695129.000000	0.002303
499.000000	14.500000	0.208000	-0.110000	690085.000000	688365.000000	0.001248
502.000000	14.800000	0.212000	-0.110000	700959.000000	698347.000000	0.001867
505.000000	15.100000	0.216000	-0.110000	697923.000000	695171.000000	0.001975
508.000000	15.300000	0.220000	-0.110000	689558.000000	687872.000000	0.001224
512.000000	15.600000	0.224000	-0.110000	692990.000000	691541.000000	0.001047
515.000000	15.900000	0.228000	-0.110000	692879.000000	691786.000000	0.000789
518.000000	16.200000	0.232000	-0.110000	689343.000000	690567.000000	-0.000887
521.000000	16.500000	0.236000	-0.110000	693236.000000	691237.000000	0.001444
525.000000	16.700000	0.240000	-0.110000	696733.000000	696367.000000	0.000263
528.000000	17.000000	0.244000	-0.110000	692626.000000	693816.000000	-0.000858
531.000000	17.300000	0.248000	-0.110000	692961.000000	694031.000000	-0.000771
534.000000	17.600000	0.252000	-0.110000	690562.000000	693717.000000	-0.002279
538.000000	17.900000	0.256000	-0.110000	693190.000000	695010.000000	-0.001311
541.000000	18.100000	0.260000	-0.110000	697209.000000	696911.000000	0.000214
544.000000	18.400000	0.264000	-0.110000	698829.000000	698569.000000	0.000186
547.000000	18.700000	0.268000	-0.110000	694990.000000	698440.000000	-0.002476
550.000000	19.000000	0.272000	-0.110000	689672.000000	691342.000000	-0.001209
553.000000	19.300000	0.276000	-0.110000	696456.000000	697142.000000	-0.000492
556.000000	19.500000	0.280000	-0.110000	696324.000000	698295.000000	-0.001413
560.000000	19.800000	0.284000	-0.110000	696087.000000	700387.000000	-0.003079
563.000000	20.100000	0.288000	-0.110000	689658.000000	694135.000000	-0.003235
566.000000	20.400000	0.292000	-0.110000	694319.000000	696306.000000	-0.001429
569.000000	20.700000	0.296000	-0.110000	694841.000000	697992.000000	-0.002262
573.000000	20.900000	0.300000	-0.110000	693615.000000	697945.000000	-0.003112
576.000000	21.200000	0.304000	-0.110000	698999.000000	701121.000000	-0.001516
579.000000	21.500000	0.308000	-0.110000	695571.000000	699610.000000	-0.002895
582.000000	21.800000	0.312000	-0.110000	695413.000000	699026.000000	-0.002591
585.000000	22.000000	0.316000	-0.110000	698383.000000	700853.000000	-0.001765
588.000000	22.300000	0.320000	-0.110000	691923.000000	694413.000000	-0.001796
592.000000	22.600000	0.324000	-0.110000	688368.000000	692494.000000	-0.002988
595.000000	22.900000	0.328000	-0.110000	695921.000000	698516.000000	-0.001861
598.000000	23.200000	0.332000	-0.110000	699240.000000	703108.000000	-0.002758
601.000000	23.400000	0.336000	-0.110000	691182.000000	696220.000000	-0.003631
605.000000	23.700000	0.340000	-0.110000	694624.000000	699457.000000	-0.003467
608.000000	24.000000	0.344000	-0.110000	691333.000000	694708.000000	-0.002435
611.000000	24.300000	0.348000	-0.110000	687809.000000	692456.000000	-0.003367
614.000000	24.600000	0.352000	-0.110000	688009.000000	692488.000000	-0.003244
618.000000	24.800000	0.356000	-0.110000	694237.000000	695938.000000	-0.001224
621.000000	25.100000	0.360000	-0.110000	691988.000000	696443.000000	-0.003209
624.000000	25.400000	0.364000	-0.110000	694147.000000	698344.000000	-0.003014
627.000000	25.700000	0.368000	-0.110000	696394.000000	702114.000000	-0.004090
630.000000	26.000000	0.372000	-0.110000	691390.000000	696662.000000	-0.003798
633.000000	26.200000	0.376000	-0.110000	691694.000000	694260.000000	-0.001851
637.000000	26.500000	0.380000	-0.110000	691162.000000	696519.000000	-0.003860
640.000000	26.800000	0.384000	-0.110000	693424.000000	696748.000000	-0.002391
643.000000	27.100000	0.388000	-0.110000	687051.000000	692323.000000	-0.003822
646.000000	27.300000	0.392000	-0.110000	693802.000000	699473.000000	-0.004070
650.000000	27.600000	0.396000	-0.110000	689425.000000	692866.000000	-0.002489
653.000000	27.900000	0.400000	-0.110000	688574.000000	695718.000000	-0.005161
