Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
153.000000	-15.300000	-0.220000	-0.120000	758898.000000	760255.000000	-0.000893
156.000000	-15.100000	-0.216000	-0.120000	760148.000000	760488.000000	-0.000224
159.000000	-14.800000	-0.212000	-0.120000	762079.000000	762749.000000	-0.000439
162.000000	-14.500000	-0.208000	-0.120000	755598.000000	754835.000000	0.000505
165.000000	-14.200000	-0.204000	-0.120000	754749.000000	754224.000000	0.000348
168.000000	-14.000000	-0.200000	-0.120000	758921.000000	758237.000000	0.000451
170.000000	-13.700000	-0.196000	-0.120000	764595.000000	762338.000000	0.001478
173.000000	-13.400000	-0.192000	-0.120000	759175.000000	756351.000000	0.001863
176.000000	-13.100000	-0.188000	-0.120000	768221.000000	762541.000000	0.003711
179.000000	-12.800000	-0.184000	-0.120000	766220.000000	760732.000000	0.003594
182.000000	-12.600000	-0.180000	-0.120000	761536.000000	753950.000000	0.005006
185.000000	-12.300000	-0.176000	-0.120000	762091.000000	753117.000000	0.005923
189.000000	-12.000000	-0.172000	-0.120000	763159.000000	755195.000000	0.005245
191.000000	-11.700000	-0.168000	-0.120000	770373.000000	764177.000000	0.004038
195.000000	-11.400000	-0.164000	-0.120000	766959.000000	758440.000000	0.005585
198.000000	-11.200000	-0.160000	-0.120000	761330.000000	753872.000000	0.004922
200.000000	-10.900000	-0.156000	-0.120000	764755.000000	751810.000000	0.008536
204.000000	-10.600000	-0.152000	-0.120000	767854.000000	755312.000000	0.008234
207.000000	-10.300000	-0.148000	-0.120000	762952.000000	751094.000000	0.007832
210.000000	-10.000000	-0.144000	-0.120000	765974.000000	751205.000000	0.009735
213.000000	-9.800000	-0.140000	-0.120000	761660.000000	748266.000000	0.008871
216.000000	-9.500000	-0.136000	-0.120000	762426.000000	748708.000000	0.009078
219.000000	-9.200000	-0.132000	-0.120000	763859.000000	750548.000000	0.008790
221.000000	-8.900000	-0.128000	-0.120000	762837.000000	748150.000000	0.009720
224.000000	-8.700000	-0.124000	-0.120000	764439.000000	750147.000000	0.009436
227.000000	-8.400000	-0.120000	-0.120000	766635.000000	754485.000000	0.007988
230.000000	-8.100000	-0.116000	-0.120000	764450.000000	751107.000000	0.008804
233.000000	-7.800000	-0.112000	-0.120000	766545.000000	751462.000000	0.009936
235.000000	-7.500000	-0.108000	-0.120000	760726.000000	749299.000000	0.007567
239.000000	-7.300000	-0.104000	-0.120000	770113.000000	753336.000000	0.011013
242.000000	-7.000000	-0.100000	-0.120000	767092.000000	751082.000000	0.010546
245.000000	-6.700000	-0.096000	-0.120000	768599.000000	752013.000000	0.010907
248.000000	-6.400000	-0.092000	-0.120000	774815.000000	759237.000000	0.010155
251.000000	-6.100000	-0.088000	-0.120000	771440.000000	754057.000000	0.011395
254.000000	-5.900000	-0.084000	-0.120000	771877.000000	756368.000000	0.010148
257.000000	-5.600000	-0.080000	-0.120000	770579.000000	750482.000000	0.013212
260.000000	-5.300000	-0.076000	-0.120000	769786.000000	754270.000000	0.010181
264.000000	-5.000000	-0.072000	-0.120000	764031.000000	746866.000000	0.011361
267.000000	-4.700000	-0.068000	-0.120000	765259.000000	749323.000000	0.010522
270.000000	-4.500000	-0.064000	-0.120000	773384.000000	757009.000000	0.010700
273.000000	-4.200000	-0.060000	-0.120000	765659.000000	748170.000000	0.011553
276.000000	-3.900000	-0.056000	-0.120000	765828.000000	748668.000000	0.011331
279.000000	-3.600000	-0.052000	-0.120000	772545.000000	752363.000000	0.013235
282.000000	-3.300000	-0.048000	-0.120000	771998.000000	755383.000000	0.010878
285.000000	-3.100000	-0.044000	-0.120000	770050.000000	750783.000000	0.012669
288.000000	-2.800000	-0.040000	-0.120000	770594.000000	753679.000000	0.011097
290.000000	-2.500000	-0.036000	-0.120000	769449.000000	749646.000000	0.013036
294.000000	-2.200000	-0.032000	-0.120000	772232.000000	751999.000000	0.013274
296.000000	-2.000000	-0.028000	-0.120000	761340.000000	743658.000000	0.011749
299.000000	-1.700000	-0.024000	-0.120000	774472.000000	755510.000000	0.012394
302.000000	-1.400000	-0.020000	-0.120000	766556.000000	746861.000000	0.013014
305.000000	-1.100000	-0.016000	-0.120000	775506.000000	755277.000000	0.013215
309.000000	-0.800000	-0.012000	-0.120000	775484.000000	750670.000000	0.016259
312.000000	-0.600000	-0.008000	-0.120000	774194.000000	747852.000000	0.017307
315.000000	-0.300000	-0.004000	-0.120000	772755.000000	744342.000000	0.018729
318.000000	0.000000	0.000000	-0.120000	779604.000000	748072.000000	0.020641
321.000000	0.300000	0.004000	-0.120000	769551.000000	737671.000000	0.021151
324.000000	0.600000	0.008000	-0.120000	776865.000000	743131.000000	0.022193
327.000000	0.800000	0.012000	-0.120000	780114.000000	743810.000000	0.023823
330.000000	1.100000	0.016000	-0.120000	779683.000000	740421.000000	0.025828
334.000000	1.400000	0.020000	-0.120000	781468.000000	743836.000000	0.024672
337.000000	1.700000	0.024000	-0.120000	770886.000000	735918.000000	0.023207
340.000000	2.000000	0.028000	-0.120000	769419.000000	734227.000000	0.023404
343.000000	2.200000	0.032000	-0.120000	765941.000000	732425.000000	0.022368
346.000000	2.500000	0.036000	-0.120000	771932.000000	742426.000000	0.019484
349.000000	2.800000	0.040000	-0.120000	770351.000000	739269.000000	0.020589
352.000000	3.100000	0.044000	-0.120000	764062.000000	736400.000000	0.018436
355.000000	3.300000	0.048000	-0.120000	767585.000000	740291.000000	0.018101
359.000000	3.600000	0.052000	-0.120000	771627.000000	748333.000000	0.015325
362.000000	3.900000	0.056000	-0.120000	771714.000000	749717.000000	0.014458
365.000000	4.200000	0.060000	-0.120000	770365.000000	748799.000000	0.014196
368.000000	4.500000	0.064000	-0.120000	766086.000000	745012.000000	0.013946
371.000000	4.700000	0.068000	-0.120000	770736.000000	754207.000000	0.010839
374.000000	5.000000	0.072000	-0.120000	767291.000000	749299.000000	0.011863
377.000000	5.300000	0.076000	-0.120000	763835.000000	747267.000000	0.010964
380.000000	5.600000	0.080000	-0.120000	764691.000000	748567.000000	0.010655
384.000000	5.900000	0.084000	-0.120000	763263.000000	745835.000000	0.011549
387.000000	6.100000	0.088000	-0.120000	770339.000000	753843.000000	0.010823
390.000000	6.400000	0.092000	-0.120000	769454.000000	751337.000000	0.011913
393.000000	6.700000	0.096000	-0.120000	767382.000000	753151.000000	0.009359
396.000000	7.000000	0.100000	-0.120000	764970.000000	749698.000000	0.010083
399.000000	7.300000	0.104000	-0.120000	775878.000000	758899.000000	0.011063
402.000000	7.500000	0.108000	-0.120000	768059.000000	752505.000000	0.010229
405.000000	7.800000	0.112000	-0.120000	768215.000000	753771.000000	0.009490
409.000000	8.100000	0.116000	-0.120000	767657.000000	752397.000000	0.010039
412.000000	8.400000	0.120000	-0.120000	773909.000000	758144.000000	0.010290
415.000000	8.700000	0.124000	-0.110000	767983.000000	753814.000000	0.009311
418.000000	8.900000	0.128000	-0.120000	772849.000000	755887.000000	0.011095
421.000000	9.200000	0.132000	-0.120000	773272.000000	756980.000000	0.010647
424.000000	9.500000	0.136000	-0.110000	766355.000000	749249.000000	0.011287
427.000000	9.800000	0.140000	-0.110000	771130.000000	755056.000000	0.010532
430.000000	10.000000	0.144000	-0.110000	765768.000000	750467.000000	0.010091
434.000000	10.300000	0.148000	-0.120000	771095.000000	756758.000000	0.009384
437.000000	10.600000	0.152000	-0.120000	769407.000000	756469.000000	0.008479
440.000000	10.900000	0.156000	-0.120000	764397.000000	751530.000000	0.008488
443.000000	11.200000	0.160000	-0.120000	767632.000000	753339.000000	0.009397
446.000000	11.400000	0.164000	-0.110000	769260.000000	755364.000000	0.009114
449.000000	11.700000	0.168000	-0.110000	762522.000000	750415.000000	0.008002
452.000000	12.000000	0.172000	-0.110000	768263.000000	753141.000000	0.009940
455.000000	12.300000	0.176000	-0.120000	768729.000000	757200.000000	0.007555
459.000000	12.600000	0.180000	-0.120000	756700.000000	745318.000000	0.007578
462.000000	12.800000	0.184000	-0.120000	766721.000000	755281.000000	0.007516
465.000000	13.100000	0.188000	-0.110000	770435.000000	759200.000000	0.007345
468.000000	13.400000	0.192000	-0.110000	762037.000000	753506.000000	0.005629
471.000000	13.700000	0.196000	-0.110000	764877.000000	756858.000000	0.005270
474.000000	14.000000	0.200000	-0.110000	768196.000000	761478.000000	0.004392
477.000000	14.200000	0.204000	-0.110000	762341.000000	755159.000000	0.004733
480.000000	14.500000	0.208000	-0.110000	762995.000000	756003.000000	0.004603
484.000000	14.800000	0.212000	-0.110000	760951.000000	755430.000000	0.003641
487.000000	15.100000	0.216000	-0.110000	762145.000000	757205.000000	0.003251
490.000000	15.300000	0.220000	-0.110000	759840.000000	757772.000000	0.001363
493.000000	15.600000	0.224000	-0.110000	764645.000000	761366.000000	0.002149
496.000000	15.900000	0.228000	-0.110000	756000.000000	754634.000000	0.000904
499.000000	16.200000	0.232000	-0.110000	756866.000000	756527.000000	0.000224
502.000000	16.500000	0.236000	-0.110000	757486.000000	756532.000000	0.000630
505.000000	16.700000	0.240000	-0.110000	758442.000000	755805.000000	0.001741
509.000000	17.000000	0.244000	-0.110000	755305.000000	756778.000000	-0.000974
512.000000	17.300000	0.248000	-0.110000	755959.000000	758078.000000	-0.001400
515.000000	17.600000	0.252000	-0.110000	752935.000000	755234.000000	-0.001524
518.000000	17.900000	0.256000	-0.110000	752654.000000	756064.000000	-0.002260
521.000000	18.100000	0.260000	-0.110000	759147.000000	761933.000000	-0.001832
524.000000	18.400000	0.264000	-0.110000	755622.000000	759936.000000	-0.002846
527.000000	18.700000	0.268000	-0.110000	749050.000000	750421.000000	-0.000914
530.000000	19.000000	0.272000	-0.110000	757523.000000	760575.000000	-0.002010
534.000000	19.300000	0.276000	-0.110000	766439.000000	769334.000000	-0.001885
537.000000	19.500000	0.280000	-0.110000	754588.000000	758660.000000	-0.002691
540.000000	19.800000	0.284000	-0.110000	755561.000000	758989.000000	-0.002263
543.000000	20.100000	0.288000	-0.110000	757871.000000	759634.000000	-0.001162
546.000000	20.400000	0.292000	-0.110000	755034.000000	759939.000000	-0.003238
549.000000	20.700000	0.296000	-0.110000	754033.000000	758619.000000	-0.003032
552.000000	20.900000	0.300000	-0.110000	759871.000000	764541.000000	-0.003063
555.000000	21.200000	0.304000	-0.110000	758734.000000	762338.000000	-0.002369
559.000000	21.500000	0.308000	-0.110000	752424.000000	755832.000000	-0.002260
562.000000	21.800000	0.312000	-0.110000	754558.000000	760620.000000	-0.004001
565.000000	22.000000	0.316000	-0.110000	749955.000000	754634.000000	-0.003110
568.000000	22.300000	0.320000	-0.110000	755865.000000	760405.000000	-0.002994
571.000000	22.600000	0.324000	-0.110000	759929.000000	762608.000000	-0.001760
574.000000	22.900000	0.328000	-0.110000	757562.000000	761173.000000	-0.002378
577.000000	23.200000	0.332000	-0.110000	760188.000000	764338.000000	-0.002722
580.000000	23.400000	0.336000	-0.110000	754937.000000	759359.000000	-0.002920
584.000000	23.700000	0.340000	-0.110000	759595.000000	766104.000000	-0.004266
587.000000	24.000000	0.344000	-0.110000	753995.000000	759522.000000	-0.003652
590.000000	24.300000	0.348000	-0.110000	760591.000000	765395.000000	-0.003148
593.000000	24.600000	0.352000	-0.110000	760381.000000	764324.000000	-0.002586
596.000000	24.800000	0.356000	-0.110000	761199.000000	764718.000000	-0.002306
599.000000	25.100000	0.360000	-0.110000	754176.000000	758944.000000	-0.003151
602.000000	25.400000	0.364000	-0.110000	747624.000000	753710.000000	-0.004054
605.000000	25.700000	0.368000	-0.110000	751999.000000	757557.000000	-0.003682
609.000000	26.000000	0.372000	-0.110000	752193.000000	758701.000000	-0.004307
612.000000	26.200000	0.376000	-0.110000	750360.000000	756476.000000	-0.004059
615.000000	26.500000	0.380000	-0.110000	756471.000000	761861.000000	-0.003550
618.000000	26.800000	0.384000	-0.110000	750059.000000	755987.000000	-0.003936
621.000000	27.100000	0.388000	-0.110000	758300.000000	764277.000000	-0.003926
624.000000	27.300000	0.392000	-0.110000	754567.000000	762386.000000	-0.005154
627.000000	27.600000	0.396000	-0.110000	760608.000000	768126.000000	-0.004918
630.000000	27.900000	0.400000	-0.110000	755784.000000	760846.000000	-0.003338
