Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
194.000000	-12.300000	-0.176000	-0.120000	694514.000000	692046.000000	0.001780
197.000000	-12.000000	-0.172000	-0.120000	702327.000000	700180.000000	0.001531
200.000000	-11.700000	-0.168000	-0.120000	698777.000000	699094.000000	-0.000227
204.000000	-11.400000	-0.164000	-0.120000	704335.000000	699333.000000	0.003564
207.000000	-11.200000	-0.160000	-0.120000	696859.000000	694395.000000	0.001771
210.000000	-10.900000	-0.156000	-0.120000	699678.000000	694236.000000	0.003904
213.000000	-10.600000	-0.152000	-0.120000	701581.000000	696515.000000	0.003623
217.000000	-10.300000	-0.148000	-0.120000	700589.000000	695466.000000	0.003670
220.000000	-10.000000	-0.144000	-0.120000	706810.000000	697898.000000	0.006344
223.000000	-9.800000	-0.140000	-0.120000	707006.000000	697461.000000	0.006796
226.000000	-9.500000	-0.136000	-0.120000	705978.000000	697373.000000	0.006132
230.000000	-9.200000	-0.132000	-0.120000	704140.000000	692760.000000	0.008147
233.000000	-8.900000	-0.128000	-0.120000	703059.000000	693215.000000	0.007050
236.000000	-8.700000	-0.124000	-0.120000	710023.000000	696895.000000	0.009331
239.000000	-8.400000	-0.120000	-0.120000	707650.000000	693707.000000	0.009950
243.000000	-8.100000	-0.116000	-0.120000	706087.000000	691655.000000	0.010325
246.000000	-7.800000	-0.112000	-0.120000	706033.000000	689950.000000	0.011521
249.000000	-7.500000	-0.108000	-0.120000	709380.000000	692516.000000	0.012029
252.000000	-7.300000	-0.104000	-0.120000	708642.000000	690615.000000	0.012883
256.000000	-7.000000	-0.100000	-0.120000	710589.000000	690863.000000	0.014075
259.000000	-6.700000	-0.096000	-0.120000	701752.000000	682651.000000	0.013797
262.000000	-6.400000	-0.092000	-0.120000	699485.000000	677639.000000	0.015863
265.000000	-6.100000	-0.088000	-0.120000	702829.000000	678795.000000	0.017395
269.000000	-5.900000	-0.084000	-0.120000	705713.000000	681636.000000	0.017355
272.000000	-5.600000	-0.080000	-0.120000	707824.000000	684121.000000	0.017029
275.000000	-5.300000	-0.076000	-0.120000	706756.000000	681258.000000	0.018370
278.000000	-5.000000	-0.072000	-0.120000	705934.000000	681301.000000	0.017757
282.000000	-4.700000	-0.068000	-0.120000	713447.000000	685168.000000	0.020219
285.000000	-4.500000	-0.064000	-0.120000	707700.000000	679890.000000	0.020042
288.000000	-4.200000	-0.060000	-0.120000	710470.000000	680478.000000	0.021562
291.000000	-3.900000	-0.056000	-0.120000	704898.000000	678569.000000	0.019031
295.000000	-3.600000	-0.052000	-0.120000	708829.000000	680515.000000	0.020379
298.000000	-3.300000	-0.048000	-0.120000	708045.000000	681364.000000	0.019203
301.000000	-3.100000	-0.044000	-0.120000	710370.000000	683047.000000	0.019609
304.000000	-2.800000	-0.040000	-0.120000	708194.000000	678524.000000	0.021396
308.000000	-2.500000	-0.036000	-0.120000	708120.000000	681564.000000	0.019109
311.000000	-2.200000	-0.032000	-0.120000	715570.000000	686981.000000	0.020384
314.000000	-2.000000	-0.028000	-0.120000	704895.000000	679136.000000	0.018612
317.000000	-1.700000	-0.024000	-0.120000	707587.000000	681737.000000	0.018606
321.000000	-1.400000	-0.020000	-0.120000	710673.000000	685452.000000	0.018065
324.000000	-1.100000	-0.016000	-0.120000	706371.000000	682192.000000	0.017413
327.000000	-0.800000	-0.012000	-0.120000	711225.000000	685097.000000	0.018712
330.000000	-0.600000	-0.008000	-0.120000	711224.000000	686274.000000	0.017853
334.000000	-0.300000	-0.004000	-0.120000	705787.000000	679412.000000	0.019041
337.000000	0.000000	0.000000	-0.120000	708879.000000	681318.000000	0.019825
340.000000	0.300000	0.004000	-0.120000	711940.000000	681087.000000	0.022148
343.000000	0.600000	0.008000	-0.120000	711473.000000	680065.000000	0.022571
347.000000	0.800000	0.012000	-0.120000	712110.000000	678834.000000	0.023923
350.000000	1.100000	0.016000	-0.120000	709945.000000	675165.000000	0.025110
353.000000	1.400000	0.020000	-0.120000	714841.000000	679533.000000	0.025322
356.000000	1.700000	0.024000	-0.120000	717037.000000	680860.000000	0.025880
360.000000	2.000000	0.028000	-0.120000	709889.000000	675513.000000	0.024813
363.000000	2.200000	0.032000	-0.120000	711416.000000	680161.000000	0.022460
366.000000	2.500000	0.036000	-0.120000	712287.000000	681584.000000	0.022027
369.000000	2.800000	0.040000	-0.120000	709594.000000	679929.000000	0.021349
373.000000	3.100000	0.044000	-0.120000	713752.000000	686986.000000	0.019108
376.000000	3.300000	0.048000	-0.120000	708556.000000	684460.000000	0.017298
379.000000	3.600000	0.052000	-0.120000	712361.000000	689662.000000	0.016190
382.000000	3.900000	0.056000	-0.120000	712467.000000	686769.000000	0.018366
386.000000	4.200000	0.060000	-0.120000	713054.000000	687266.000000	0.018416
389.000000	4.500000	0.064000	-0.120000	707225.000000	683375.000000	0.017151
392.000000	4.700000	0.068000	-0.120000	708600.000000	681913.000000	0.019192
395.000000	5.000000	0.072000	-0.120000	711218.000000	684545.000000	0.019110
399.000000	5.300000	0.076000	-0.120000	706622.000000	681695.000000	0.017955
402.000000	5.600000	0.080000	-0.120000	714340.000000	689950.000000	0.017368
405.000000	5.900000	0.084000	-0.120000	705923.000000	679696.000000	0.018928
408.000000	6.100000	0.088000	-0.120000	711267.000000	685096.000000	0.018742
412.000000	6.400000	0.092000	-0.120000	708000.000000	683883.000000	0.017327
415.000000	6.700000	0.096000	-0.120000	707104.000000	684215.000000	0.016451
418.000000	7.000000	0.100000	-0.120000	714523.000000	689631.000000	0.017727
421.000000	7.300000	0.104000	-0.120000	706462.000000	683902.000000	0.016226
425.000000	7.500000	0.108000	-0.120000	701722.000000	678994.000000	0.016461
428.000000	7.800000	0.112000	-0.120000	703243.000000	682782.000000	0.014762
431.000000	8.100000	0.116000	-0.120000	704332.000000	683290.000000	0.015164
434.000000	8.400000	0.120000	-0.120000	710096.000000	690055.000000	0.014313
438.000000	8.700000	0.124000	-0.110000	707180.000000	689863.000000	0.012395
441.000000	8.900000	0.128000	-0.120000	710317.000000	692438.000000	0.012746
444.000000	9.200000	0.132000	-0.120000	708250.000000	692504.000000	0.011241
447.000000	9.500000	0.136000	-0.120000	700919.000000	685679.000000	0.010991
451.000000	9.800000	0.140000	-0.110000	701031.000000	686081.000000	0.010778
454.000000	10.000000	0.144000	-0.120000	690716.000000	678740.000000	0.008745
457.000000	10.300000	0.148000	-0.110000	700614.000000	689373.000000	0.008087
460.000000	10.600000	0.152000	-0.120000	701802.000000	691523.000000	0.007377
464.000000	10.900000	0.156000	-0.120000	697737.000000	689728.000000	0.005772
467.000000	11.200000	0.160000	-0.110000	697630.000000	688345.000000	0.006699
470.000000	11.400000	0.164000	-0.110000	699781.000000	691649.000000	0.005844
473.000000	11.700000	0.168000	-0.110000	699490.000000	690458.000000	0.006498
477.000000	12.000000	0.172000	-0.110000	696323.000000	689268.000000	0.005092
480.000000	12.300000	0.176000	-0.120000	695838.000000	689963.000000	0.004239
483.000000	12.600000	0.180000	-0.110000	695447.000000	692655.000000	0.002011
486.000000	12.800000	0.184000	-0.110000	690785.000000	686822.000000	0.002877
490.000000	13.100000	0.188000	-0.110000	696831.000000	693587.000000	0.002333
493.000000	13.400000	0.192000	-0.110000	699953.000000	696232.000000	0.002665
496.000000	13.700000	0.196000	-0.110000	697668.000000	693746.000000	0.002819
499.000000	14.000000	0.200000	-0.110000	693189.000000	693414.000000	-0.000162
503.000000	14.200000	0.204000	-0.110000	698110.000000	697170.000000	0.000674
506.000000	14.500000	0.208000	-0.110000	699134.000000	698330.000000	0.000575
509.000000	14.800000	0.212000	-0.110000	692575.000000	691181.000000	0.001007
512.000000	15.100000	0.216000	-0.110000	697339.000000	697877.000000	-0.000386
516.000000	15.300000	0.220000	-0.110000	699256.000000	700737.000000	-0.001058
519.000000	15.600000	0.224000	-0.110000	693664.000000	695003.000000	-0.000964
522.000000	15.900000	0.228000	-0.110000	691721.000000	692980.000000	-0.000909
525.000000	16.200000	0.232000	-0.110000	692296.000000	694587.000000	-0.001652
529.000000	16.500000	0.236000	-0.110000	694579.000000	695885.000000	-0.000939
532.000000	16.700000	0.240000	-0.110000	695534.000000	695780.000000	-0.000177
535.000000	17.000000	0.244000	-0.110000	698467.000000	700623.000000	-0.001541
538.000000	17.300000	0.248000	-0.110000	693078.000000	695852.000000	-0.001997
542.000000	17.600000	0.252000	-0.110000	693739.000000	697012.000000	-0.002353
545.000000	17.900000	0.256000	-0.110000	696696.000000	698419.000000	-0.001235
548.000000	18.100000	0.260000	-0.110000	694444.000000	698309.000000	-0.002775
551.000000	18.400000	0.264000	-0.110000	693948.000000	697377.000000	-0.002465
555.000000	18.700000	0.268000	-0.110000	694417.000000	696945.000000	-0.001817
558.000000	19.000000	0.272000	-0.110000	693323.000000	697564.000000	-0.003049
561.000000	19.300000	0.276000	-0.110000	693699.000000	697568.000000	-0.002781
564.000000	19.500000	0.280000	-0.110000	692429.000000	694732.000000	-0.001660
568.000000	19.800000	0.284000	-0.110000	693187.000000	696195.000000	-0.002165
571.000000	20.100000	0.288000	-0.110000	691801.000000	696792.000000	-0.003594
574.000000	20.400000	0.292000	-0.110000	688594.000000	692765.000000	-0.003019
577.000000	20.700000	0.296000	-0.110000	691914.000000	696774.000000	-0.003500
581.000000	20.900000	0.300000	-0.110000	689394.000000	693685.000000	-0.003102
584.000000	21.200000	0.304000	-0.110000	688977.000000	693353.000000	-0.003166
587.000000	21.500000	0.308000	-0.110000	688472.000000	692981.000000	-0.003264
590.000000	21.800000	0.312000	-0.110000	692735.000000	697911.000000	-0.003722
594.000000	22.000000	0.316000	-0.110000	691733.000000	697833.000000	-0.004390
597.000000	22.300000	0.320000	-0.110000	690651.000000	695597.000000	-0.003568
600.000000	22.600000	0.324000	-0.110000	687944.000000	692752.000000	-0.003482
603.000000	22.900000	0.328000	-0.110000	690207.000000	697195.000000	-0.005037
607.000000	23.200000	0.332000	-0.110000	689210.000000	695467.000000	-0.004519
610.000000	23.400000	0.336000	-0.110000	690615.000000	694441.000000	-0.002762
613.000000	23.700000	0.340000	-0.110000	685438.000000	692240.000000	-0.004937
616.000000	24.000000	0.344000	-0.110000	692351.000000	697695.000000	-0.003844
620.000000	24.300000	0.348000	-0.110000	692945.000000	699492.000000	-0.004702
623.000000	24.600000	0.352000	-0.110000	689084.000000	694503.000000	-0.003917
626.000000	24.800000	0.356000	-0.110000	693679.000000	698161.000000	-0.003220
629.000000	25.100000	0.360000	-0.110000	691960.000000	697718.000000	-0.004143
633.000000	25.400000	0.364000	-0.110000	689150.000000	695808.000000	-0.004807
636.000000	25.700000	0.368000	-0.110000	682663.000000	689555.000000	-0.005023
639.000000	26.000000	0.372000	-0.110000	688776.000000	696012.000000	-0.005225
642.000000	26.200000	0.376000	-0.110000	688236.000000	693568.000000	-0.003859
646.000000	26.500000	0.380000	-0.110000	686383.000000	692154.000000	-0.004186
649.000000	26.800000	0.384000	-0.110000	684832.000000	690726.000000	-0.004285
652.000000	27.100000	0.388000	-0.110000	686341.000000	692100.000000	-0.004178
655.000000	27.300000	0.392000	-0.110000	687370.000000	693728.000000	-0.004604
659.000000	27.600000	0.396000	-0.110000	686525.000000	693718.000000	-0.005211
662.000000	27.900000	0.400000	-0.110000	690932.000000	698006.000000	-0.005093
