Lab. Time (s)	Magn. Field (mT)	Outp. Curr. (A)	Outp. Volt. (V)	Channel A	Channel B	(A-B)/(A+B)
103.000000	-20.100000	-0.288000	-0.120000	695716.000000	699422.000000	-0.002656
106.000000	-19.800000	-0.284000	-0.120000	691825.000000	697402.000000	-0.004014
109.000000	-19.500000	-0.280000	-0.120000	692057.000000	696199.000000	-0.002984
113.000000	-19.300000	-0.276000	-0.120000	689425.000000	694801.000000	-0.003884
116.000000	-19.000000	-0.272000	-0.120000	692257.000000	696045.000000	-0.002729
119.000000	-18.700000	-0.268000	-0.120000	690280.000000	695041.000000	-0.003437
122.000000	-18.400000	-0.264000	-0.120000	703163.000000	705827.000000	-0.001891
126.000000	-18.100000	-0.260000	-0.120000	694955.000000	699143.000000	-0.003004
129.000000	-17.900000	-0.256000	-0.120000	696598.000000	700078.000000	-0.002492
132.000000	-17.600000	-0.252000	-0.120000	701923.000000	704507.000000	-0.001837
135.000000	-17.300000	-0.248000	-0.120000	699954.000000	703719.000000	-0.002682
139.000000	-17.000000	-0.244000	-0.120000	700683.000000	703828.000000	-0.002239
142.000000	-16.700000	-0.240000	-0.120000	695869.000000	697826.000000	-0.001404
145.000000	-16.500000	-0.236000	-0.120000	697452.000000	700457.000000	-0.002150
148.000000	-16.200000	-0.232000	-0.120000	697910.000000	699995.000000	-0.001492
152.000000	-15.900000	-0.228000	-0.120000	695254.000000	699153.000000	-0.002796
155.000000	-15.600000	-0.224000	-0.120000	691111.000000	694597.000000	-0.002516
158.000000	-15.300000	-0.220000	-0.120000	693986.000000	697739.000000	-0.002697
161.000000	-15.100000	-0.216000	-0.120000	698463.000000	700983.000000	-0.001801
165.000000	-14.800000	-0.212000	-0.120000	703961.000000	704144.000000	-0.000130
168.000000	-14.500000	-0.208000	-0.120000	702102.000000	705402.000000	-0.002345
171.000000	-14.200000	-0.204000	-0.120000	705552.000000	706256.000000	-0.000499
174.000000	-14.000000	-0.200000	-0.120000	697912.000000	699933.000000	-0.001446
178.000000	-13.700000	-0.196000	-0.120000	700174.000000	701041.000000	-0.000619
181.000000	-13.400000	-0.192000	-0.120000	701440.000000	700122.000000	0.000940
184.000000	-13.100000	-0.188000	-0.120000	709994.000000	708960.000000	0.000729
187.000000	-12.800000	-0.184000	-0.120000	705858.000000	706432.000000	-0.000406
191.000000	-12.600000	-0.180000	-0.120000	704195.000000	703377.000000	0.000581
194.000000	-12.300000	-0.176000	-0.120000	696988.000000	695849.000000	0.000818
197.000000	-12.000000	-0.172000	-0.120000	701969.000000	700616.000000	0.000965
200.000000	-11.700000	-0.168000	-0.120000	703453.000000	701784.000000	0.001188
204.000000	-11.400000	-0.164000	-0.120000	703374.000000	702119.000000	0.000893
207.000000	-11.200000	-0.160000	-0.120000	703621.000000	701549.000000	0.001475
210.000000	-10.900000	-0.156000	-0.120000	703375.000000	698520.000000	0.003463
213.000000	-10.600000	-0.152000	-0.120000	706227.000000	701571.000000	0.003307
217.000000	-10.300000	-0.148000	-0.120000	698047.000000	691787.000000	0.004504
220.000000	-10.000000	-0.144000	-0.120000	693448.000000	688909.000000	0.003284
223.000000	-9.800000	-0.140000	-0.120000	698759.000000	690604.000000	0.005870
226.000000	-9.500000	-0.136000	-0.120000	703255.000000	695794.000000	0.005333
230.000000	-9.200000	-0.132000	-0.120000	705724.000000	696581.000000	0.006520
233.000000	-8.900000	-0.128000	-0.120000	709944.000000	701110.000000	0.006261
236.000000	-8.700000	-0.124000	-0.120000	700934.000000	689285.000000	0.008379
239.000000	-8.400000	-0.120000	-0.120000	694898.000000	686228.000000	0.006277
243.000000	-8.100000	-0.116000	-0.120000	698475.000000	684007.000000	0.010465
246.000000	-7.800000	-0.112000	-0.120000	697709.000000	684092.000000	0.009855
249.000000	-7.500000	-0.108000	-0.120000	704509.000000	689965.000000	0.010430
252.000000	-7.300000	-0.104000	-0.120000	701165.000000	684382.000000	0.012113
256.000000	-7.000000	-0.100000	-0.120000	702977.000000	687588.000000	0.011067
259.000000	-6.700000	-0.096000	-0.120000	707796.000000	687144.000000	0.014805
262.000000	-6.400000	-0.092000	-0.120000	706651.000000	687265.000000	0.013908
265.000000	-6.100000	-0.088000	-0.120000	709447.000000	688081.000000	0.015288
269.000000	-5.900000	-0.084000	-0.120000	707132.000000	685434.000000	0.015581
272.000000	-5.600000	-0.080000	-0.120000	710399.000000	686532.000000	0.017085
275.000000	-5.300000	-0.076000	-0.120000	709001.000000	686801.000000	0.015905
278.000000	-5.000000	-0.072000	-0.120000	710853.000000	686540.000000	0.017399
282.000000	-4.700000	-0.068000	-0.120000	709208.000000	682594.000000	0.019122
285.000000	-4.500000	-0.064000	-0.120000	703525.000000	676687.000000	0.019445
288.000000	-4.200000	-0.060000	-0.120000	704558.000000	677396.000000	0.019655
291.000000	-3.900000	-0.056000	-0.120000	710323.000000	682792.000000	0.019762
295.000000	-3.600000	-0.052000	-0.120000	710682.000000	682700.000000	0.020082
298.000000	-3.300000	-0.048000	-0.120000	707599.000000	679168.000000	0.020502
301.000000	-3.100000	-0.044000	-0.120000	710039.000000	681666.000000	0.020387
304.000000	-2.800000	-0.040000	-0.120000	712500.000000	681660.000000	0.022121
308.000000	-2.500000	-0.036000	-0.120000	703724.000000	675983.000000	0.020106
311.000000	-2.200000	-0.032000	-0.120000	709347.000000	681682.000000	0.019888
314.000000	-2.000000	-0.028000	-0.120000	712028.000000	684205.000000	0.019927
317.000000	-1.700000	-0.024000	-0.120000	708965.000000	681965.000000	0.019411
321.000000	-1.400000	-0.020000	-0.120000	707095.000000	681722.000000	0.018270
324.000000	-1.100000	-0.016000	-0.120000	709635.000000	683881.000000	0.018481
327.000000	-0.800000	-0.012000	-0.120000	711478.000000	684160.000000	0.019574
330.000000	-0.600000	-0.008000	-0.120000	709232.000000	681461.000000	0.019969
334.000000	-0.300000	-0.004000	-0.120000	707906.000000	680953.000000	0.019407
337.000000	0.000000	0.000000	-0.120000	711262.000000	682737.000000	0.020463
340.000000	0.300000	0.004000	-0.120000	718542.000000	687425.000000	0.022132
343.000000	0.600000	0.008000	-0.120000	716249.000000	683847.000000	0.023143
347.000000	0.800000	0.012000	-0.120000	709519.000000	676824.000000	0.023584
350.000000	1.100000	0.016000	-0.120000	715114.000000	679699.000000	0.025391
353.000000	1.400000	0.020000	-0.120000	715238.000000	678669.000000	0.026235
356.000000	1.700000	0.024000	-0.120000	713558.000000	677185.000000	0.026154
360.000000	2.000000	0.028000	-0.120000	712646.000000	680239.000000	0.023266
363.000000	2.200000	0.032000	-0.120000	709548.000000	677429.000000	0.023158
366.000000	2.500000	0.036000	-0.120000	705559.000000	674776.000000	0.022301
369.000000	2.800000	0.040000	-0.120000	710361.000000	679943.000000	0.021879
373.000000	3.100000	0.044000	-0.120000	713871.000000	686066.000000	0.019862
376.000000	3.300000	0.048000	-0.120000	708850.000000	682835.000000	0.018693
379.000000	3.600000	0.052000	-0.120000	711832.000000	686658.000000	0.018001
382.000000	3.900000	0.056000	-0.120000	709906.000000	683362.000000	0.019052
386.000000	4.200000	0.060000	-0.120000	709379.000000	682639.000000	0.019210
389.000000	4.500000	0.064000	-0.120000	706127.000000	679862.000000	0.018950
392.000000	4.700000	0.068000	-0.120000	706923.000000	681272.000000	0.018478
395.000000	5.000000	0.072000	-0.120000	707040.000000	679464.000000	0.019889
399.000000	5.300000	0.076000	-0.120000	708295.000000	680266.000000	0.020186
402.000000	5.600000	0.080000	-0.120000	712545.000000	687920.000000	0.017583
405.000000	5.900000	0.084000	-0.120000	713719.000000	686985.000000	0.019086
408.000000	6.100000	0.088000	-0.120000	711056.000000	685232.000000	0.018495
412.000000	6.400000	0.092000	-0.120000	710464.000000	683825.000000	0.019106
415.000000	6.700000	0.096000	-0.120000	712655.000000	688937.000000	0.016922
418.000000	7.000000	0.100000	-0.120000	705820.000000	680621.000000	0.018175
421.000000	7.300000	0.104000	-0.120000	704678.000000	682026.000000	0.016335
425.000000	7.500000	0.108000	-0.120000	704540.000000	682557.000000	0.015848
428.000000	7.800000	0.112000	-0.120000	701569.000000	679621.000000	0.015891
431.000000	8.100000	0.116000	-0.120000	707444.000000	689850.000000	0.012591
434.000000	8.400000	0.120000	-0.120000	701134.000000	683261.000000	0.012910
438.000000	8.700000	0.124000	-0.120000	695827.000000	678814.000000	0.012376
441.000000	8.900000	0.128000	-0.120000	697264.000000	682770.000000	0.010503
444.000000	9.200000	0.132000	-0.120000	702072.000000	688071.000000	0.010072
447.000000	9.500000	0.136000	-0.110000	701881.000000	688777.000000	0.009423
451.000000	9.800000	0.140000	-0.110000	705665.000000	693140.000000	0.008954
454.000000	10.000000	0.144000	-0.120000	706649.000000	696157.000000	0.007479
457.000000	10.300000	0.148000	-0.120000	699929.000000	688427.000000	0.008285
460.000000	10.600000	0.152000	-0.110000	709816.000000	700216.000000	0.006808
464.000000	10.900000	0.156000	-0.110000	699809.000000	690536.000000	0.006670
467.000000	11.200000	0.160000	-0.110000	701850.000000	694800.000000	0.005048
470.000000	11.400000	0.164000	-0.110000	690859.000000	684701.000000	0.004477
473.000000	11.700000	0.168000	-0.110000	697767.000000	693013.000000	0.003418
477.000000	12.000000	0.172000	-0.110000	696997.000000	691985.000000	0.003608
480.000000	12.300000	0.176000	-0.110000	697161.000000	692548.000000	0.003319
483.000000	12.600000	0.180000	-0.110000	695969.000000	693697.000000	0.001635
486.000000	12.800000	0.184000	-0.110000	695488.000000	693170.000000	0.001669
490.000000	13.100000	0.188000	-0.110000	696620.000000	693481.000000	0.002258
493.000000	13.400000	0.192000	-0.110000	697546.000000	696338.000000	0.000867
496.000000	13.700000	0.196000	-0.110000	693251.000000	692680.000000	0.000412
499.000000	14.000000	0.200000	-0.110000	697914.000000	696471.000000	0.001035
503.000000	14.200000	0.204000	-0.110000	692042.000000	692089.000000	-0.000034
506.000000	14.500000	0.208000	-0.110000	694536.000000	692502.000000	0.001466
509.000000	14.800000	0.212000	-0.110000	694760.000000	697429.000000	-0.001917
512.000000	15.100000	0.216000	-0.110000	694002.000000	693272.000000	0.000526
516.000000	15.300000	0.220000	-0.110000	695850.000000	697121.000000	-0.000912
519.000000	15.600000	0.224000	-0.110000	694232.000000	695082.000000	-0.000612
522.000000	15.900000	0.228000	-0.110000	690923.000000	690110.000000	0.000589
525.000000	16.200000	0.232000	-0.110000	689704.000000	691344.000000	-0.001188
529.000000	16.500000	0.236000	-0.110000	691302.000000	694535.000000	-0.002333
532.000000	16.700000	0.240000	-0.110000	689614.000000	695755.000000	-0.004433
535.000000	17.000000	0.244000	-0.110000	694654.000000	697893.000000	-0.002326
538.000000	17.300000	0.248000	-0.110000	692849.000000	694306.000000	-0.001050
542.000000	17.600000	0.252000	-0.110000	692690.000000	695939.000000	-0.002340
545.000000	17.900000	0.256000	-0.110000	688403.000000	689406.000000	-0.000728
548.000000	18.100000	0.260000	-0.110000	695715.000000	698989.000000	-0.002347
551.000000	18.400000	0.264000	-0.110000	694024.000000	698186.000000	-0.002989
555.000000	18.700000	0.268000	-0.110000	697728.000000	701787.000000	-0.002900
558.000000	19.000000	0.272000	-0.110000	694931.000000	700488.000000	-0.003982
561.000000	19.300000	0.276000	-0.110000	695371.000000	698767.000000	-0.002436
564.000000	19.500000	0.280000	-0.110000	690539.000000	694625.000000	-0.002950
568.000000	19.800000	0.284000	-0.110000	688562.000000	690700.000000	-0.001550
571.000000	20.100000	0.288000	-0.110000	688727.000000	692701.000000	-0.002877
574.000000	20.400000	0.292000	-0.110000	689212.000000	693250.000000	-0.002921
577.000000	20.700000	0.296000	-0.110000	688231.000000	693619.000000	-0.003899
581.000000	20.900000	0.300000	-0.110000	684750.000000	689693.000000	-0.003596
584.000000	21.200000	0.304000	-0.110000	696096.000000	698899.000000	-0.002009
587.000000	21.500000	0.308000	-0.110000	698585.000000	702484.000000	-0.002783
590.000000	21.800000	0.312000	-0.110000	698672.000000	703703.000000	-0.003587
594.000000	22.000000	0.316000	-0.110000	687301.000000	694613.000000	-0.005291
597.000000	22.300000	0.320000	-0.110000	696290.000000	702478.000000	-0.004424
600.000000	22.600000	0.324000	-0.110000	692782.000000	699688.000000	-0.004960
603.000000	22.900000	0.328000	-0.110000	694583.000000	701370.000000	-0.004862
607.000000	23.200000	0.332000	-0.110000	699518.000000	703010.000000	-0.002490
610.000000	23.400000	0.336000	-0.110000	693397.000000	698558.000000	-0.003708
613.000000	23.700000	0.340000	-0.110000	693861.000000	699615.000000	-0.004129
616.000000	24.000000	0.344000	-0.110000	692978.000000	698181.000000	-0.003740
620.000000	24.300000	0.348000	-0.110000	692580.000000	700128.000000	-0.005420
623.000000	24.600000	0.352000	-0.110000	693397.000000	700331.000000	-0.004975
626.000000	24.800000	0.356000	-0.110000	694293.000000	701286.000000	-0.005011
629.000000	25.100000	0.360000	-0.110000	693578.000000	699080.000000	-0.003951
633.000000	25.400000	0.364000	-0.110000	694122.000000	698232.000000	-0.002952
636.000000	25.700000	0.368000	-0.110000	689054.000000	696087.000000	-0.005077
639.000000	26.000000	0.372000	-0.110000	687784.000000	694097.000000	-0.004568
642.000000	26.200000	0.376000	-0.110000	689715.000000	695918.000000	-0.004477
646.000000	26.500000	0.380000	-0.110000	690666.000000	697910.000000	-0.005217
649.000000	26.800000	0.384000	-0.110000	693203.000000	697308.000000	-0.002952
652.000000	27.100000	0.388000	-0.110000	694659.000000	701625.000000	-0.004989
655.000000	27.300000	0.392000	-0.110000	695968.000000	701149.000000	-0.003708
659.000000	27.600000	0.396000	-0.110000	697119.000000	703759.000000	-0.004740
662.000000	27.900000	0.400000	-0.110000	694709.000000	701926.000000	-0.005167
